1,2,cluster_label,class,shape
11.081419457954194,26.8882871656318,group_0,group_1,cluster
9.70818287418084,29.33429261069526,group_0,group_1,cluster
11.7390814690886,27.892748336477723,group_0,group_0,cluster
13.027605943299989,28.343560092692922,group_0,group_0,cluster
11.139977373385804,28.216830606423656,group_0,group_2,cluster
9.093836990694651,28.562376003031183,group_0,group_0,cluster
13.698383031909877,28.780984817668237,group_0,group_0,cluster
9.923355386232489,28.28910144506374,group_0,group_0,cluster
11.019145578143627,28.709460004663505,group_0,group_0,cluster
8.59109764453865,26.53533505810215,group_0,group_0,cluster
9.43028013561241,29.17478585294071,group_0,group_0,cluster
11.403168585136655,28.703193899608955,group_0,group_0,cluster
12.548636919603602,27.300200646377167,group_0,group_0,cluster
9.623660936469781,29.56251337118978,group_0,group_0,cluster
9.745637680990894,28.385268975347824,group_0,group_0,cluster
11.264070028089808,27.829322063993658,group_0,group_0,cluster
9.246799698975558,26.691850224489002,group_0,group_0,cluster
9.682405470597775,27.994381652576106,group_0,group_0,cluster
9.12906820098695,29.64622225999271,group_0,group_0,cluster
10.19079532588825,28.0234104781307,group_0,group_0,cluster
11.351297553043754,29.7227786539388,group_0,group_0,cluster
11.37284025945942,30.88930459561324,group_0,group_0,cluster
11.572643178132545,28.088191430525267,group_0,group_0,cluster
10.521037988416843,32.01264236126354,group_0,group_0,cluster
11.346137051767458,28.348913510873924,group_0,group_0,cluster
9.666738654261223,29.752566564586576,group_0,group_0,cluster
10.452800237583189,30.339967630796156,group_0,group_0,cluster
8.718840911302323,28.8009060449242,group_0,group_0,cluster
11.221364863835557,28.90957257513195,group_0,group_0,cluster
9.813446502055475,30.021651589331455,group_0,group_0,cluster
7.927270360893132,29.88569702104961,group_0,group_0,cluster
12.182165464059823,27.552348055917495,group_0,group_0,cluster
10.453594198823067,28.618106072899636,group_0,group_0,cluster
8.051138911636624,30.142105657420807,group_0,group_0,cluster
11.706814402114452,28.743215871867193,group_0,group_0,cluster
8.87514076232923,27.09676053854987,group_0,group_0,cluster
12.190819835449139,29.162113392859485,group_0,group_0,cluster
7.6501080678148945,29.620928809932025,group_0,group_0,cluster
12.02749840383618,27.744248790107786,group_0,group_0,cluster
12.675429328738277,28.990119192825954,group_0,group_0,cluster
12.17403944775575,28.121835451416647,group_0,group_0,cluster
9.073507689991569,29.801841975750914,group_0,group_0,cluster
11.959070654617292,29.099883745120483,group_0,group_0,cluster
9.87412738210911,28.6116316926676,group_0,group_0,cluster
10.16237574423267,29.577956402134525,group_0,group_0,cluster
11.2624794016763,28.67220866046912,group_0,group_0,cluster
11.058981029789104,31.629323169036958,group_0,group_0,cluster
9.911240081725323,29.773539914226696,group_0,group_0,cluster
7.459453450387647,27.853017159017803,group_0,group_0,cluster
11.618499165820184,29.398825627710707,group_0,group_0,cluster
9.919809012473838,30.34722499260499,group_0,group_0,cluster
11.293556171610614,28.68147913427916,group_0,group_0,cluster
9.406551830266014,28.386589088279504,group_0,group_0,cluster
13.085435525913178,29.006883085914687,group_0,group_0,cluster
10.020099569381946,27.62841023334822,group_0,group_0,cluster
10.794175288118156,29.09368445623365,group_0,group_0,cluster
7.459198492656512,28.18944453105363,group_0,group_0,cluster
11.36463143381201,29.45350816491296,group_0,group_0,cluster
12.205275793747507,29.312754114571423,group_0,group_0,cluster
7.354805237480464,30.32612492731503,group_0,group_0,cluster
10.613927843894151,29.245929512148354,group_0,group_0,cluster
10.910705760073245,26.1475676942275,group_0,group_0,cluster
8.551322771089712,30.71112792402748,group_0,group_0,cluster
10.053489286395237,29.887852782542332,group_0,group_0,cluster
10.557345783933279,29.004553974227942,group_0,group_0,cluster
10.177244400932972,28.55868245636858,group_0,group_0,cluster
10.797535794645327,29.155611598114657,group_0,group_0,cluster
10.529754161959252,28.34229739036142,group_0,group_0,cluster
11.839398679855949,31.119625605188176,group_0,group_0,cluster
13.176036842011646,30.945686037896106,group_0,group_0,cluster
13.61286335373582,28.53988853222372,group_0,group_0,cluster
9.61540425051135,26.757365542733016,group_0,group_0,cluster
8.230012058600913,30.164723984348136,group_0,group_0,cluster
