1,2,cluster_label,class,shape
20.822615589113042,13.172770423982689,group_0,group_3,cluster
22.993788713989208,13.510991890236804,group_0,group_3,cluster
20.890280151268133,9.830721088497086,group_0,group_0,cluster
24.0563008172534,10.59511932368768,group_0,group_0,cluster
24.01839421126174,10.59722795441217,group_0,group_0,cluster
26.008824113869373,9.7403505226299,group_0,group_0,cluster
25.17399601829845,10.929808265153554,group_0,group_0,cluster
25.29639372086552,12.409340881427585,group_0,group_0,cluster
26.64471882764615,9.233828170225369,group_0,group_0,cluster
21.17649492292732,10.159825947008361,group_0,group_0,cluster
24.765052400517433,10.94076952345609,group_0,group_0,cluster
23.79240198984337,12.023759269469522,group_0,group_0,cluster
23.411637136566096,11.78304247401804,group_0,group_0,cluster
22.793251290413004,11.767649693916987,group_0,group_0,cluster
24.2311041429207,11.687548364832187,group_0,group_0,cluster
25.16154825728967,11.955844103594318,group_0,group_0,cluster
23.058495272161945,10.22580976060645,group_0,group_0,cluster
25.93112478372319,11.156126167252934,group_0,group_4,cluster
21.177422067826278,11.11584584748419,group_0,group_0,cluster
23.290141246506607,12.262456334715907,group_0,group_0,cluster
25.384019917506887,11.913289700201195,group_0,group_0,cluster
23.14768462865728,9.978663702005516,group_0,group_0,cluster
24.554670271343213,9.400127179066354,group_0,group_0,cluster
21.871700010536536,12.338221440133246,group_0,group_0,cluster
21.624619572790433,11.376810778059854,group_0,group_0,cluster
20.10417285501601,11.776656991596736,group_0,group_0,cluster
25.00957298461483,13.434018965173678,group_0,group_0,cluster
21.99724619538937,13.48920866918057,group_0,group_0,cluster
24.045261911680992,10.945428866032103,group_0,group_0,cluster
22.569485706272967,10.95789198532202,group_0,group_0,cluster
24.341145192746346,13.70000754430101,group_0,group_0,cluster
26.68328597421055,11.800718974748039,group_0,group_0,cluster
21.89340982979261,12.100745519372287,group_0,group_0,cluster
22.762559703390416,12.351188924146014,group_0,group_2,cluster
22.939204181978944,10.90552797606612,group_0,group_0,cluster
25.637983822620782,11.803426364044546,group_0,group_0,cluster
25.47561859029026,13.308555790674983,group_0,group_0,cluster
25.056375274659153,12.360804190472564,group_0,group_0,cluster
25.99114165221201,10.467419585363606,group_0,group_0,cluster
