1,2,cluster_label,class,shape
24.851245141181728,19.73221456604117,group_0,group_1,lip_cluster
24.34577851410031,21.149156736931253,group_0,group_1,lip_cluster
24.905349480422718,19.48941882513494,group_0,group_0,lip_cluster
25.251386207654154,19.272129459352723,group_0,group_0,lip_cluster
23.96881736874549,19.972513846589564,group_0,group_0,lip_cluster
25.893429051520467,19.575934677998767,group_0,group_0,lip_cluster
24.20767693687923,20.87807630111232,group_0,group_0,lip_cluster
25.279575148107142,19.71637694055651,group_0,group_0,lip_cluster
25.468092398731653,20.514201481250296,group_0,group_0,lip_cluster
24.454089141486165,19.516108900710186,group_0,group_0,lip_cluster
24.102953097570133,19.009085253797178,group_0,group_0,lip_cluster
23.435380491783032,19.808431553098448,group_0,group_0,lip_cluster
25.44943372223324,19.912701742835267,group_0,group_0,lip_cluster
24.57342069135772,20.656641828727967,group_0,group_0,lip_cluster
24.447946617326068,20.20468677241909,group_0,group_0,lip_cluster
25.22333370130289,20.050362006358295,group_0,group_0,lip_cluster
26.1923185740693,20.578102288431545,group_0,group_0,lip_cluster
25.545117631151395,19.58761875212928,group_0,group_0,lip_cluster
25.61845340800146,21.062807881524545,group_0,group_0,lip_cluster
23.536217344155787,19.727380664030886,group_0,group_0,lip_cluster
24.385133228472803,20.00369750644096,group_0,group_0,lip_cluster
25.85751438122752,19.898496341959003,group_0,group_0,lip_cluster
24.486445792123227,20.80050725917667,group_0,group_0,lip_cluster
23.557000071194196,19.699147172491315,group_0,group_0,lip_cluster
25.0769527265777,19.069764921404065,group_0,group_0,lip_cluster
24.787636438315353,21.479531381762158,group_0,group_0,lip_cluster
23.656420904182816,21.02299429534136,group_0,group_0,lip_cluster
24.189551299476648,20.553851232288086,group_0,group_0,lip_cluster
23.834980227504158,19.919597247203185,group_0,group_0,lip_cluster
24.814566248996712,20.149627565442835,group_0,group_0,lip_cluster
24.587311202499887,18.927327672291682,group_0,group_0,lip_cluster
23.69097527075999,20.13194010579196,group_0,group_0,lip_cluster
25.104682699299115,19.615736777852135,group_0,group_0,lip_cluster
26.043996298242867,20.052338911696513,group_0,group_0,lip_cluster
23.846463835802023,20.889298206055635,group_0,group_0,lip_cluster
24.62305621426393,20.599583396753214,group_0,group_0,lip_cluster
24.94895557150715,20.751379535987233,group_0,group_0,lip_cluster
23.65538817506269,19.466328573797583,group_0,group_0,lip_cluster
25.14851479048821,20.367506768761835,group_0,group_0,lip_cluster
24.492498577692004,20.653950188945007,group_0,group_0,lip_cluster
