"D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","class"
0.03845418470224363,0.2801019163691283,0.9666924744768466,0.5586086404384515,0.8511374133688786,0.4918058301485443,0.11902718925297406,0.15952948787074536,0.05498648605796563,-0.11647808588528652,0
0.20439864324989104,0.3386241939561684,0.8269582247207314,0.7995687111807768,0.9937564655549133,0.5886335816025573,0.7332234100497685,0.18395263798307457,0.308615646640062,-0.13641790856571365,0
0.34936278941694454,0.4877866035742198,0.8130785532633866,0.3155960164388616,0.463882547452951,0.7348199952454468,0.292578541445248,0.09740880890641601,0.6602685416244893,-0.07999578120637627,0
-0.10904118828444115,0.5360627305196638,0.873285080218371,0.1318968330864172,0.9325046780926995,0.2442805659311339,0.20645072983221818,0.14285962922036188,0.385840477515606,-0.253044962737387,0
0.03277950770547766,0.5676131965633225,0.5533459499012677,0.820353322486086,0.8295060949367209,0.7999817590834821,0.57802274031199,0.1259099190340489,0.35884919687352457,0.15880270314388878,0
0.19502532116383237,0.6510882078842903,0.9581955227685972,0.20659311134466107,0.8429326454239956,0.8602611334790428,0.6513734213805988,0.24149563045633604,0.3949081988515355,-0.2001709743200294,0
0.015311917377065387,0.5881279811632147,0.9051528499833713,0.5511826786574935,0.9306176443455694,0.2945925763361986,0.35132056998966343,0.04005790759724831,0.3504797244774152,0.14085368589364117,0
-0.3349485918070715,0.3226763643186761,0.9101505509685635,0.27579493248957937,1.0257280400753301,0.22367776374885567,0.5211697208947904,-0.23203499462699695,0.42366680824238523,0.12038782094291678,0
-0.3039954558131092,0.25441725067626575,0.9831298160338705,0.4883837502215975,0.861150867630186,0.0592649542295165,-0.05941072593280505,0.11417645365263182,0.4930267428394243,0.10515117754554622,0
0.0543992278327983,0.3952585691972464,0.628614989653093,0.829491746349637,1.0018059838867326,0.47256460975743403,0.5998010036070218,-0.14739579199506858,0.1508484658644898,-0.33452226944169644,0
-0.027530971799662213,0.40741104303953846,0.7778324567267562,0.5501703486881303,1.2520718436848775,0.274918346202983,0.5504609274400256,0.28569517602872674,0.3384338034840794,-0.1877620880808169,0
0.018220054696978183,0.7535112161220103,0.4440613089803224,0.613542125611636,1.1598195640010895,0.6386295374573078,0.5004175289212409,0.14789710057393526,0.291275705129984,-0.17562434370468327,0
-0.011208640181918111,0.23297960963669062,0.9320665703720664,0.7359256003689192,0.5420795239524119,0.9079713711596159,0.42607683629792487,0.11792628285456608,0.3966761896620544,-0.15268731634389912,0
0.009483067902936654,0.558363717439587,0.6886992190971075,0.5847951738077426,1.1888445959693457,0.5642366339167206,0.36930495164732763,0.25248821258413967,0.1915830664532937,-0.10270828817886696,0
-0.19371259698028354,0.14169626477131814,1.1093768449757513,0.9604333454070254,1.3091662370545964,0.3807210879015966,0.36217928465788796,0.5902621036941126,0.3732842766232297,-0.03280287853941202,0
0.34055705542777137,0.6813894823143987,0.6291110449656707,0.268965678065843,1.1260975588155162,0.5795268861830827,0.2096759759034369,0.3490574139123726,0.39540705872950854,0.21017698592766584,0
0.03832749793997181,0.4102220395700445,0.5529681239246814,0.16122273609675492,0.7574015038641153,0.48152069592700925,0.3587470700007549,-0.12747230691622852,0.41454325361560174,0.003974182736285664,0
