d1,d2,d3,class
0.41059208655743595,-0.7153441219401104,-0.36751079692102673,0
0.9644376616890238,-0.9593175316250513,-0.018596344457285086,0
-0.806851780587788,-0.2608680006549525,-0.3882533668899887,0
0.380093055702603,-0.3615946049803763,-0.7995484169594836,0
-0.3423796413809159,-0.26733660937786197,-0.24560389592924614,0
0.1010056532312924,-0.41053792371203435,-0.03446210036028663,0
-0.7791901447199041,-0.5181757481755355,-0.5878192901221059,0
-0.3609960458484611,-0.5055132185404321,-0.28700078168132426,0
-0.21057298334493812,-0.6807807997209956,-0.35522969232873514,0
0.43902473451555424,-0.6156703410934873,-0.2558414968648066,0
0.3637253484324874,-0.4696769484994334,-0.7168058385654423,0
-0.22409261060850816,-0.26055948840852916,-0.31008270407341787,0
0.7089887849603675,-0.17696032706034726,-0.34280718087166173,0
-0.22215843176316352,-0.25641713898249774,-0.8160985489440804,0
-0.4459193522296061,-0.674074506230515,-0.8167167062154694,0
-0.5100649351293449,-0.03343720875310996,-0.9209973819776479,0
-0.9727216946676913,-0.5118754697768839,-0.517175703367688,0
0.27489080255022347,-0.2862327434296671,-0.5699749957094611,0
-0.6294123303589094,-0.7273949579732284,-0.8828885194467181,0
-0.5783879442174762,-0.0916835382585518,-0.8887463861187896,0
-0.2774506079069192,-0.6664688214856275,-0.48840155196116786,0
0.23145663051831056,-0.5902604709839974,-0.512385901621854,0
-0.5171459892529457,-0.3278187809256735,-0.8248283174402508,0
0.17935381696470798,-0.4441463223036124,-0.8584203648635673,0
0.7452643710513647,-0.4682578029005622,-0.006172464941135769,0
0.07534361272393886,-0.2640921465311128,-0.36064746760320243,0
-0.997453500990438,-0.038046278479079376,-0.35869799416483084,0
0.022313892761905985,-0.633634543850467,-0.45225766781107146,0
0.0012201175003261344,-0.2633013203326058,-0.938239993769424,0
-0.11243659406619644,-0.49136196560706313,-0.02941532463565888,0
0.6865991745987337,-0.1976220787134393,-0.5394957607211665,0
0.9578227276829443,-0.0872803919770796,-0.6721201794570126,0
-0.2198051873449427,-0.43223198368778837,-0.6838624758372999,0
0.37678442241960863,-0.2765525290288968,-0.24616708983463909,0
0.04123418753835395,-0.5030709189894967,-0.010602155137804048,0
-0.7129522623236133,-0.21214352877770704,-0.37221583491145405,0
0.7697019286107005,-0.7501403711663487,-0.45294282411450193,0
-0.30056592086616885,-0.8470083332723609,-0.6048663699197975,0
0.916577010845913,-0.8703773461257069,-0.6997244573759345,0
0.8453953404981416,-0.746830110267402,-0.011326910196305384,0
0.3032057012783975,-0.32740252827100436,-0.7585482543478334,0
0.9549804049907109,-0.3770194697032747,-0.9365016764729437,0
0.16016507423770387,-0.3222715514617862,-0.6228916747012104,0
0.3345669599477863,-0.9843914815959498,-0.36548288075489943,0
-0.560584568587966,-0.13709606620257697,-0.16874062628237896,0
-0.44493570777228464,-0.8069552436835582,-0.9874968959983759,0
-0.6863363553906432,-0.8019629026573152,-0.6720186128071329,0
0.2310712053593249,-0.36750980407222844,-0.3849458274249681,0
0.8540441409362582,-0.9344558909102108,-0.8431386468015931,0
-0.02820870089629346,-0.9317943922662149,-0.04054574273379774,0
-0.8093818185204584,-0.005392976743977096,-0.7566750703704758,0
-0.2186153530626047,-0.6239696298785469,-0.9135571999266607,0
0.34768036194278773,-0.7048740683848046,-0.6403753095991572,0
-0.3853657112646174,-0.6160164656366102,-0.287226572852859,0
-0.5359110746064482,-0.5457591641970894,-0.4470633840673116,0
0.5568454686569211,-0.05865702062526912,-0.5539229025621503,0
-0.9668103441215663,-0.6392540845863321,-0.6246061197439419,0
-0.23296230671120233,-0.9556850902434553,-0.4678092291007625,0
0.12152827390115895,-0.016989900348497344,-0.3228244968854417,0
-0.058246657053130146,-0.8478198520532707,-0.558594956765728,0
0.9633259695124856,-0.029083840870748112,-0.6224655146517751,0
-0.36704404997272566,-0.4536721398950697,-0.5309696818148972,0
0.8102772751608234,-0.8070318280148437,-0.5711604828178631,0
-0.2339592619063029,-0.1920651148866236,-0.25533625130235327,0
0.09400032788177137,-0.39839650721479125,-0.08636184624314847,0
-0.39980183427981575,-0.8003382071554366,-0.8346835943946987,0
-0.29942633217101533,-0.8272396856171509,-0.9978777856369928,0
0.0692708910649662,-0.9765611918610516,-0.1737357161250116,0
-0.949080735128152,-0.6458432696830726,-0.9057425608285231,0
-0.1784075586406677,-0.659602186293671,-0.7093737373782659,0
-0.4660211724474026,-0.6708381700640919,-0.5163234327733849,0
-0.30439146252246796,-0.16015538251444672,-0.7308700904116215,0
0.17707039220443765,-0.9574063699879711,-0.9749542009872658,0
0.14662343056954552,-0.949200267343161,-0.03544196673520483,0
-0.9963526323002876,-0.09135621163385166,-0.36180336593734574,0
0.06979963699681258,-0.4696089878950469,-0.05538868167420341,0
0.7857994253060587,-0.7688358357519365,-0.27456335364280393,0
-0.6946618840674121,-0.4740513491466255,-0.8496201262729264,0
0.5288779152975107,-0.10111238637918007,-0.7429387268002956,0
0.0920881805421383,-0.11089463806604094,-0.282327089607497,0
-0.5710123524943167,-0.10669774810093091,-0.9524974970047965,0
