"D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","class"
0.7590364073855003,1.2096712366272964,-0.059453661336496544,0.11615070376087833,0.2253610840544813,0.3496462063260622,0.8015648440695435,0.5672199388325134,-0.1340235003628942,-0.3031784353747262,0
0.8409451814685276,0.8718715509390924,0.5046871515246614,0.788156491047106,-0.051626422383744486,0.5112137120796629,0.49728240756273856,0.48745257291506505,-0.3394284768836066,-0.3653442930695515,0
0.7137214483230978,0.6862410452382828,0.2125676771727785,0.3347615723187359,0.4202607283405287,0.2614993786954106,0.46719068326966023,0.43745213910132064,-0.2635766312285787,0.1824516027440391,0
0.5548436795072988,0.9847074756076862,0.32396990663331127,0.7522786687600723,-0.02788546278160342,0.05976311599562523,0.3192145415794303,0.9116282789766257,-0.42433570182105507,-0.26343586574165,0
1.0023380057671865,0.8501968707495778,0.5742788250518958,0.420507511515743,-0.27981740530776433,-0.08255924317489471,0.6939776729611066,0.4113760314093121,0.07576824051953628,-0.22834108534871878,0
0.9323511236291369,0.8819456465330452,0.6711682080343176,0.8167020612299901,0.8028627422630072,0.15692970845859477,1.0640769755895867,0.4084137420394429,0.0909867934429368,-0.09271929858109745,0
0.6924641179278153,1.1234887632353878,0.3517812796498609,0.46289716221641486,0.4907016257719481,0.8076653573304731,0.7580933592680855,0.5847937294526301,-0.023729321232581802,-0.14227112564180625,0
0.8600279491594848,1.2349946358465282,0.6419493641048925,0.4008487503672133,0.4421995473572029,-0.08970183787976427,0.955167766553723,0.3906928000686595,-0.5133558742166328,0.13864234917838283,0
0.7483994700618297,0.7328625066396713,0.7009374108289503,0.45743106799249444,0.15690697882481858,0.04241282381034389,0.4538846782071614,0.6672185821197806,-0.2261705012095111,0.1740454998010668,0
0.5831434020558514,0.8958275954668266,0.32304007587949135,0.5249982164393676,0.19679292819680233,0.313188982586203,0.8425383904262286,0.4752861851293732,-0.16291164333397118,0.22284389925582912,0
0.7469670232435086,0.58325634228095,0.522352783449954,0.35038188300815326,0.28914650973514366,0.2697419566034248,0.3715848837595925,0.5256037441217292,0.24087725470118448,0.243742076663055,0
0.9253085377910123,0.9072965488549334,0.20487963578481028,0.4653649199468698,0.39673609150421196,0.173401156908809,0.6410390128293247,0.828249330371223,-0.15803836018103884,0.2436734516654712,0
0.6395487044875061,0.5443839516459723,0.6837515855694227,0.40574819696784004,0.03857334531073475,0.215328076630033,0.7007300962142616,0.6062383321869743,0.20372352646952774,0.056843436813956594,0
0.7683833040541512,0.6563254761650616,0.45614262899955627,0.45402389094407325,0.18732766459015424,-0.05426009595378245,0.4721498326981675,0.4283033114630548,0.08822391877856242,-0.29926696605372016,0
0.3704227908435523,0.8263761822585532,0.29640646878261767,0.7762777937954729,0.6838809802931162,0.3554789044417605,0.8037403960730776,0.23792689951602325,-0.23976392397108282,-0.07429625035538667,0
0.43950091269490354,0.6534499505981424,0.4537804251790909,0.6761714777795966,-0.09636138744121242,0.08239511564732338,0.8743606144744842,0.8955361146700689,-0.5311162885365781,-0.2621321964711911,0
0.38773097499069153,0.8091971075708979,0.4112700039528103,0.44020447044620026,0.2582306322154253,0.38907235865088663,1.0497608597512875,0.828034167081376,0.012586329302544108,-0.04174012773313904,0
0.22188545950622518,0.9823770740009629,0.22484534711480894,0.7441863859013791,0.4121058097820869,0.46933796621422297,0.701227777387698,0.6635182431062311,-0.11318071894426047,-0.012910306967505863,0
0.6976408799054832,0.7199838999947963,0.37740484053043133,0.6827639689900238,0.28707258739758623,0.21552024816229814,0.39476598729492685,0.5310606272719585,-0.09671135524411721,-0.3076769677515049,0
0.3779399865762862,0.9955969084726392,0.5621500723103519,0.7981913419843907,0.31329858623407525,0.2482751662065573,0.590198862176879,0.48953837034199554,0.05541730804513334,0.01132688595321768,0
0.7103810519965528,0.8117090506060016,0.5877013322603305,0.5011074116711943,0.41433902626125685,0.21867334533284563,1.0323704684553778,0.41455927412417226,-0.07432495225561633,-0.07886622160727144,0
0.5044452222079406,0.7205944578397847,0.41616353189939825,0.8690117814300817,-0.12545819544055764,-0.0897744844936541,0.6657837230905381,0.6197016231508153,-0.044192476847921096,0.16210639763061857,0
0.6494072490210839,0.7548115518898968,0.8486511831864989,0.5806087218892821,-0.01046046834254305,0.18218323818372925,0.6125275538319042,0.5733312182257502,0.04293099146123323,-0.013197980043309215,0
0.8019492952774179,0.6395426150121531,0.31351349841864157,0.6977045145496017,0.2526956135815049,0.29362919308585,1.0825922897960214,0.4366383838247937,-0.2558914517048858,-0.41583258787576693,0
0.5753062171204788,0.70943479509695,0.5462248079913855,0.7954113535411043,0.2565885996800784,0.06402478936551143,0.9956122165888759,0.5986783327444315,-0.3957928519997597,0.22852035831246306,0
0.6825148667616355,1.080105731276121,0.6673543529107104,0.7139280921405113,0.28718286850111885,0.31075972632042687,0.9617275661356641,0.6026698742249553,-0.06243930613175486,0.07037842428870969,0
0.7732238624647295,0.9774266057020694,0.4410911413706048,0.4651406932527056,0.48370363473211464,-0.12994360472872302,0.9200195768494416,0.7440963297719724,0.13650940938725584,-0.09949747155887931,0
0.6230877153869852,0.529708808447557,0.5983349708238521,0.4612885065497139,0.14733090987579103,0.13228638496546807,0.7267996658804206,0.6110205053689929,-0.05845089018689807,-0.33094949415861624,0
0.9057825375047058,1.3283701617614785,0.2810514827918672,0.6575685539193207,-0.10302810881580438,-0.037081653497111844,0.49227282537502387,0.6008970501801677,-0.057883564820478656,0.2306865714512134,0
0.7690461158400649,0.8104462376152999,0.32221235695529793,0.5436638943275354,0.47574662207859936,-0.047712467785626766,0.9314962497642958,0.32930547014696676,0.06343988949211928,0.0318612073433214,0
0.4534937578061888,0.5804153996540363,0.3503877985814022,0.8341554144181047,0.37983258415006776,-0.0629691265777943,0.8119679964796616,0.2542009114163689,-0.051363619792115026,0.26262836078271073,0
0.47544926837048274,1.0477939498414621,0.701664709659334,0.8007367005414362,0.37529492478811677,0.15849551151458818,0.38476079440665756,0.5865971063959555,0.2733266108911094,0.10912534882978361,0
0.9842914412492396,0.46262404467725937,0.8855818836141041,0.5138132589600187,0.3380895540504898,0.26776240034109045,0.7719561110199973,0.5492658422539523,-0.22815574154192222,-0.005053612468884347,0
0.6531979920925264,0.6163118915919564,0.16124387155406994,0.6941086617572093,0.3612684962644673,0.37104862439917463,0.6774012813533312,0.26503607195707746,-0.17078066593887795,-0.017372391786046645,0
0.8148742125040985,0.9658056158008853,0.4218125936291097,0.4930445821705873,0.06684009368252081,0.5287222897826503,0.6214430740612543,0.4523125635730275,0.008379651119718834,-0.015484851516476494,0
0.470712068045328,0.8107500141866137,0.3274367149629722,0.45034232840863864,0.7874315282932028,0.6626363973521552,0.8122131215972683,0.6347173443800359,0.15238896080185912,-0.03789628765150074,0
0.7058007635270516,1.0158352645879458,0.337479833925254,0.2209589820034939,0.100943139403324,0.47871516614916787,0.6167402535255893,0.29642430427824806,-0.12329588210518744,-0.272251413846192,0
0.5932751779111681,1.2330995500008455,0.03053144053831014,0.46528774846150983,0.3493703978659136,0.47838951304113664,0.35630999675021663,0.41293107652608013,-0.14595908275134842,-0.11786326047000359,0
0.9247134127367971,1.0152440502906044,0.2177573814280539,0.25305384610770254,0.2629295225114494,0.4582652952422931,0.9109282842827686,0.5798487984769983,-0.28319937952997026,0.13183301211348725,0
