d1,d2,d3,class
-0.39649137540919765,-0.003697997774775308,-0.17271628194672062,0
0.2268616355302322,-0.04061968616543632,-0.0705849664274012,0
-0.6409123351691293,-0.20893029961416087,-0.4961088672668058,0
0.40355753693438823,-0.5462092877343041,-0.7052233760998524,0
0.08892711202150583,-0.02867426854691102,-0.31966528705957464,0
-0.12663421710273148,0.030566393361807886,-0.037346226720328723,0
-0.2427777005999463,-0.39598116634562996,-0.7031692052769478,0
0.06711895362932285,-0.6482023804105879,-0.39865475737216416,0
-0.5434123349112241,-0.38443330105618756,-0.8416537955519932,0
-0.01542717988450959,-0.895687096037033,-0.37587714051483434,0
-0.19849971362970908,0.07499624494466017,-0.3519191751343229,0
0.7040457497397059,-0.65714930896468,-0.45240701748729817,0
-0.13917698826579983,-0.06924709558976705,0.02808697882076272,0
-0.4587361295080583,0.14989448127829186,-0.43320881917233045,0
0.4159799788946035,-0.26099997301028,-0.7834363785413904,0
0.17102730993402449,-0.6560257386680104,-0.3469551346623583,0
0.04452250656582413,-0.4989758974201527,-0.1507107094490372,0
0.07676492275627655,-0.7741127534685813,-0.37433071470466184,0
-0.12430898511220256,-0.04080871874776537,-0.4513010679219157,0
0.3734132112309949,-0.4963443849980087,-0.47748651394726815,0
-0.08115242042483706,-0.6577513928880996,-0.5953155231263836,0
0.5741390808427695,-0.6642565114926935,-0.004913170065946271,0
-0.5090438528881396,-0.03812050288537072,-0.5499774992280821,0
-0.355933691846392,-0.11865479374443233,-0.8633399852638183,0
-0.27346486122952696,-0.6189131200925071,0.007338485016150864,0
-0.6242168384133302,-0.25196932237976966,-0.041168168962675944,0
0.26014517856260966,-0.5234122568467812,-0.5575554963009636,0
-0.4093109737248446,-0.645457421286795,-0.7384315320051097,0
0.8469590988804652,-0.27850488639765225,-0.868427305103554,0
0.1493290114393684,-0.5857022062587887,-0.7388067446223556,0
-0.3833709718546252,-0.006701575981976959,-0.5168953111796928,0
-0.1754234835541848,-0.7414310425235895,-0.12251901919677965,0
0.4357569591121522,-0.07211305643707444,-0.5020708324167885,0
-0.39462710463584827,-0.7569326634195275,-0.6719176039289012,0
0.02890767629337887,-0.1966617592573242,-0.2104749348063315,0
0.06588772872749993,-0.39513079680237573,-0.30566133310709964,0
0.5266865565773862,-0.4593315973685277,-0.1897725570585903,0
-0.30025472171138357,-0.3138360577939816,-0.12507713562696054,0
0.5594100133031699,0.1288278934876952,-0.39478405985294507,0
0.5698293243198986,-0.4198056495666047,-0.1907672982226517,0
-0.5747455602041269,-0.4523442982118173,0.05828457015445254,0
0.06836765838161929,-0.057297583019644716,-0.401784736478463,0
-0.6876405620181893,0.04945244761445822,-0.5414017089287491,0
-0.14284205427708407,-0.37839023979362485,-0.4361475533520417,0
0.04794694137614819,-0.03142569478214963,-0.526722629115516,0
-0.3967535693173989,-0.33774880226021453,0.07646188511017926,0
0.21663111502004262,-0.5896062359150505,-0.4940713667103148,0
0.32477043854142473,-0.7090600637701785,-0.14710692494083222,0
-0.46574282973191683,0.07478626917101105,-0.04110396970343233,0
-0.5040225362879853,-0.09003778538053786,-0.42097860407614784,0
-0.021694344179721492,-0.37243617704011045,-0.38948171889728334,0
0.542482896293814,-0.4275554522786844,-0.014534114388216501,0
0.40641388987339955,-0.6174253310293624,-0.44910042464327204,0
0.10627491056935101,-0.7985311508158714,-0.17902988809701503,0
0.13458057488702813,-0.47079364280671954,-0.0768117348481987,0
0.5234864680205054,-0.43492635204892083,-0.25783900452081543,0
-0.18168205982596053,-0.035468551946733706,-0.19175101398385364,0
0.22252556413636815,-0.5788456015890064,-0.39466587798501296,0
0.052496218676675754,-0.5119176598632975,-0.24450259738247904,0
0.3955221332351784,-0.5660527880340106,-0.36395674939569944,0
0.5484719951633747,-0.8628445987367043,-0.37329966180646623,0
-0.044969348631839656,-0.3049726501252249,-0.11669818791465159,0
0.04980712074591698,-0.29964906635140875,-0.06567162069668897,0
-0.6614764083791735,-0.38449999898205744,-0.40418123686087304,0
0.3362035770097389,-0.6748175500077007,-0.26674177099096674,0
-0.04877783992368112,-0.1899936435380526,-0.1151070581440019,0
-0.2676451304254208,-0.3903109866793588,-0.7898130091521518,0
0.1828645915392475,-0.5133201555967843,-0.3112581770629246,0
0.20537894476463547,-0.35540103640134835,0.03381641014221293,0
0.2700792205875522,-0.47688042502029704,-0.3179051319256776,0
0.5065921038495382,-0.4541073458435836,-0.1709484937629977,0
0.6131662841220991,-0.3281994124942246,0.03611822006584009,0
0.31137567739812133,-0.6447315713748816,-0.33737098532891385,0
-0.14812882028069696,-0.3698169914639089,-0.7283568421824779,0
-0.5862578238626963,-0.7771777383559582,-0.38403719064902186,0
0.07822062265915064,-0.21139343752637085,0.03410636391285049,0
0.5429299008231352,-0.20664321634908056,-0.5483971907494583,0
0.10692328378842109,-0.907441638740241,-0.5310674550100591,0
0.12133055340393573,0.07950769383329304,-0.4648944343724628,0
-0.4542771708747988,-0.4265877004004741,-0.6978693177546658,0
-0.20118369025383487,-0.004792467837407832,0.08762642613279747,0
-0.16683384225277798,-0.7146047586655584,-0.42466262106157426,0
0.19628113651094847,-0.05671734948428331,-0.3250735759821237,0
-0.45616925173764433,-0.6164458981907047,-0.2800148767648831,0
0.3696511571413841,-0.33280046131915086,-0.2843711319081341,0
-0.21640492620525054,-0.7083641683036502,-0.2565494006810728,0
-0.01739468163183666,-0.23589116542491362,-0.24339699987244579,0
-0.021035611853238434,-0.12005502887428443,-0.41592038171516166,0
0.030130067949139416,-0.35348056366164826,-0.8378754115601564,0
-0.2734582688708329,-0.18074103154424725,-0.08325432040530467,0
-0.028925139745220818,-0.6406904949405745,-0.655149965545325,0
-0.24938893781258198,-0.08362249176875702,-0.17080849426405453,0
-0.3587647007926089,-0.5894751249684262,-0.6946399477340229,0
-0.2269431725130362,-0.5654079020718751,-0.8373018489478283,0
-0.4578695890719289,-0.627720658132912,-0.37755080756749315,0
0.28719240258772727,-0.26448200893167617,-0.24806330547629685,0
-0.18166908120607483,-0.3259831172026951,-0.5052997174269667,0
0.4619181991357746,-0.043753747967405165,-0.004386609486075166,0
0.20898837674570214,-0.19477804123246767,-0.6425075200593714,0
0.07037907369864072,-0.31939344295448735,-0.4905283588537127,0
-0.06721373803704456,-0.30407884697814613,-0.028947455861416782,0
-0.651988212027049,-0.14272158236876964,-0.35300892492569447,0
-0.01523661809931931,-0.3383276966243568,-0.5001526042586083,0
0.47772997168065223,-0.6174250606779157,-0.26237908352589234,0
0.5299916659928836,-0.41073537012895145,-0.6751740456761702,0
0.6587644560955284,-0.6604765744567401,-0.24571500365718346,0
0.010467313608175433,-0.3090215487140937,-0.029893797628401053,0
0.25439978272205144,-0.24369694147784748,-0.5193531289419197,0
0.3871584876442373,-0.517240315973404,-0.3810385983841377,0
0.07272096897634595,-0.5413098204321362,-0.4168073472652434,0
-0.7600862947045732,-0.5223531861710677,-0.23565296126626978,0
-0.27581239585555073,-0.5338176410485781,-0.06655778060534212,0
-0.5427958104593409,-0.12132719788495328,-0.5192755722642214,0
-0.0995501095961655,-0.6625591136865885,-0.2831920887026692,0
0.1870555903131308,-0.286838396083946,-0.10930420333655455,0
-0.060308654635677694,0.10524740090701701,-0.701909790926157,0
0.007368006534697713,-0.2743493847683649,-0.43297209377533263,0
