d1,d2,d3,class
-0.3648229824804954,-0.4627983355740939,-0.22210647978314746,0
-0.1175765472063881,-0.569671013664654,-0.6933684326232558,0
-0.03911771710230938,-0.612183730174147,-0.421894431705261,0
-0.012055426426697657,-0.1965130405148765,-0.5309578468631448,0
0.017665372384339184,-0.4550895774195729,-0.574836087434246,0
0.08798298192843967,-0.314971563667069,-0.4141321352949292,0
-0.5072550586842379,-0.7823573594279384,-0.5777295303384353,0
0.5282495062689914,-0.552469812994819,-0.7780424769391238,0
0.44113765028411955,-0.7493694651494982,-0.5090273600991951,0
0.25316318697658,-0.2904810664524511,-0.380889112821963,0
0.06079012258464167,-0.5296333536791629,-0.5204870192648151,0
-0.7294562222400276,-0.6964928509206008,-0.7965268660143494,0
0.7643660074106939,-0.3421425465238501,-0.6905769941914494,0
0.11137200130248814,-0.8154970931983264,-0.65741727557163,0
0.33386489225924776,-0.19415036525060858,-0.553197716380967,0
0.28309426680797856,-0.32021670948628567,-0.27916098381351695,0
0.09977773837901505,-0.3135978691494228,-0.38403171553313387,0
0.5907054224502002,-0.625349797925163,-0.3268952272395831,0
-0.3318615602196666,-0.40454390670700835,-0.7559678088475734,0
0.28358355469939167,-0.8132520536141753,-0.2358687578122659,0
-0.16563090139505543,-0.7404668301952377,-0.6322016083984616,0
0.4666652445794697,-0.5444989248255451,-0.923062099462812,0
-0.15547109009080673,-0.6782289564146693,-0.3015391139185607,0
0.7674626996355611,-0.3335857869095674,-0.1286182555976012,0
0.3507099581576525,-0.6298914123541927,-0.4618945188432898,0
-0.35940968189864875,-0.8823305975458244,-0.5706078387402383,0
0.18200173025322397,-0.39853921576461937,-0.4553531509051837,0
0.40285784452293893,-0.8616875761448618,-0.5136257376869068,0
0.1762629973368297,-0.527126550125024,-0.5113202019295252,0
-0.587434563961424,-0.7464360603782946,-0.44559333608793783,0
0.6530742017090256,-0.5321392649381809,-0.5340943645610978,0
-0.15639240905859308,-0.7631030109416472,-0.5887590210249256,0
-0.15251392872652247,-0.6468514643365374,-0.7302209983072255,0
-0.3551297258565058,-0.8131108972781934,-0.6576544429105591,0
0.02263223557810501,-0.33787700192755954,-0.8871174892526781,0
-0.38727700047295843,-0.6147511908706572,-0.607952205364245,0
-0.01887702966321192,-0.7715840037485502,-0.3638392943918437,0
-0.3076941456989506,-0.4653132196524974,-0.19368672326982928,0
-0.4380091754966371,-0.2783336071519954,-0.176627393375403,0
0.6757620366812522,-0.2475124068032205,-0.6829973228303776,0
-0.10387988607466059,-0.42841434808102685,-0.4464777900249426,0
-0.7881058497680933,-0.6762191840437146,-0.37177226185178036,0
0.6081175765580036,-0.4485827761792939,-0.6306194335665583,0
-0.07656378613371495,-0.6831696098218182,-0.2780850918781185,0
0.1368767480467037,-0.41997777306272055,-0.16774863279151986,0
0.049428829258899576,-0.12192151061196865,-0.7073626063636729,0
-0.15103207476184766,-0.19956343525711717,-0.6245186349464465,0
