d1,d2,d3,class
0.5194523442340824,0.14334902394400179,0.47030085278611844,0
0.7031757764617735,-0.6746521592319802,0.08229520698151452,0
0.3555355561456873,0.24602554689290462,0.7722217695992607,0
0.41998029793572567,-1.1631284917519267,0.5748603681567148,0
0.8620922998265272,-0.12643229158615316,0.015401134664112928,0
0.02703610107439222,-0.5721054225150591,0.13423868754581464,0
0.18999288989828222,-1.119023948389232,0.5979413554564998,0
0.8503063659247274,-0.2891810031534778,0.6331975916664981,0
0.4423799238825689,-0.09129921879121869,0.1913286356001824,0
0.6852373056827241,-0.8925752004370617,0.5949033483733046,0
1.0438043486513398,0.5084718820410847,0.15270566963227325,0
0.7538327409915029,-0.02551474237959546,0.32531954360974513,0
0.5558076031456419,-0.3095690601810056,-0.09206820899173038,0
0.521080506445785,0.6310710398746592,0.9140071250457856,0
0.7731877476850033,-0.7260224005399348,-0.08029614484278544,0
0.4402944621012743,0.5337189417757391,0.5746142021286966,0
0.4228730932590479,0.7052394367652282,0.47456650006211476,0
0.2942932366656347,-1.2207037960169456,0.5347692030157729,0
0.4738595069899313,-0.9027714269428874,-0.39291234015439236,0
0.6576885669289401,-0.6541845133620143,-0.19163165241322447,0
0.6094401169621719,-0.7588845041817663,-0.20902211219093758,0
0.38461368873978524,0.825866130267935,0.18013665985447194,0
0.43517459917635914,-0.28850059451820353,0.31132216018177994,0
0.24246906667191653,-0.5016018891027907,0.6069374820786677,0
0.3101694165820284,-0.8568725271244003,0.1372160993423147,0
0.7640528102937125,-0.6444674038831434,0.07915206192704552,0
0.8346417421305719,-1.204035273787343,0.4817222659221359,0
0.9720387538638088,0.26348902040622996,0.15590596768040718,0
0.3671574187566074,-0.5209633226532846,0.1521987206493889,0
0.6710186219191187,-0.7306201686730822,0.6263766107543872,0
0.48886123776243556,-0.46600997690082485,0.3519250703940746,0
0.4404591808780145,-0.0020554790438034286,-0.06984742825681216,0
0.7357818956092942,-0.4745768028890879,0.07982994363943374,0
0.6509221678790519,0.5864254488725091,0.6084565115994259,0
0.6967947866235515,0.3064262337800311,0.7094420833147441,0
-0.03375815007632194,-0.7460401566122401,-0.038538418806122327,0
0.7884992098083108,0.11729930613697645,-0.1591120779728391,0
0.3907173066970644,-1.1544140517554478,0.47358592296093643,0
1.1391213202846058,0.44756260364626144,0.35243468749124623,0
0.7470959739538661,0.01913880413735497,0.5637469227606053,0
0.6303589722504472,0.15603384292495928,0.9163123927365681,0
0.44271138123309095,0.5756582486093641,0.8561668126083416,0
0.9175059065267435,-0.39486056896199184,-0.04164722208270531,0
0.09558027360627203,-0.836538157980812,0.3521685644849083,0
0.93123094310451,-0.20894442206709157,-0.1035927875118609,0
0.4802355239833342,-0.44452219168328255,-0.17524557205942995,0
0.26990742622010744,0.47279278354920184,0.1742718629936432,0
0.2950118632440078,0.5771054481889285,0.5084827769908107,0
0.3800330365803268,-0.3508663339628066,-0.0941755215878022,0
0.5565302545803398,0.7277672413641234,0.33639602053898765,0
0.6155445630903751,-0.5045822694493145,0.2635401808925464,0
0.6543823644496853,-1.078115779154659,0.4677487651665658,0
0.40276163827503064,-0.3516445209304192,0.24613776312712649,0
0.7744597573935609,0.7736852346583306,0.35494964946879337,0
1.0406062958538647,-0.07583134470934322,0.10453890307553607,0
0.5071423234510425,-0.18349300044249364,0.16899865231398678,0
0.47433573810133106,-0.5624275755789001,-0.12770491495728617,0
0.1694427136689157,-0.693256363248286,0.5775232543263307,0
0.710983209199899,-0.02992641587238686,-0.11082234075289304,0
-0.06377990687574261,-0.9572392487631741,0.14235389104200907,0
0.3572478652476046,-0.20323918145569128,0.11698990153688733,0
0.9833351969075204,-0.7941958105796021,0.16037268503968005,0
0.7685798897437841,-0.5091593213539294,-0.13881748451593734,0
0.34815558078424846,-0.14704458120872393,0.004460294879804476,0
0.7123546706545143,-0.40328862008851035,0.050426517902890225,0
0.4484004894880156,-0.10799634612591726,0.7669261623870213,0
0.527338986495575,0.332402773091815,0.9127185123728994,0
0.2787539416136524,0.6443467795720168,0.470835445331666,0
0.7925493916165566,0.30832995763606796,0.5794326505950793,0
1.1141995517031815,0.454167662573925,0.07872657256056054,0
1.0235945235970338,-0.808280679658901,0.3521456091367716,0
0.7141677921458229,-0.7792696840846696,0.473482322238327,0
0.6529687563442159,0.3921174985279583,0.5938315248424397,0
0.31519469285828183,-0.823763507816612,0.4233110210236785,0
0.21402850765116888,-0.9069696059975803,-0.2346886472373495,0
1.187022097071074,0.5333087485537468,0.22208062280757784,0
0.2578654655936887,-1.0309591535250309,0.2507226163479481,0
1.0179494557762465,0.1005577826032194,0.5302741741169782,0
0.13668049440209037,-0.7091575119225054,0.30462661716295003,0
0.4624337784198348,0.4312913231381884,0.6250541998563288,0
0.7833576491815712,0.2890353845959054,0.6610978505028853,0
0.17176122277527067,-0.8507382339315074,-0.21523689170394805,0
0.8338978046355084,-1.2622512891037647,0.3738912367895035,0
1.1808868408835038,0.44878268574540237,0.8451644491349501,0
0.3949488878752755,-0.4793591583935049,0.7839668927265347,0
-0.02793380863577146,-0.46544922600589966,-0.1266238857623379,0
0.944124396271582,0.1303673023612936,0.09613593026894014,0
0.5471421120118339,-0.24944814728756043,-0.09901640880991719,0
0.15568283300671545,-0.42445702709162486,0.07762715756128828,0
0.7470637971854115,-0.7610403206578571,0.049884371293204804,0
0.5203973722000177,-0.5421088815956994,0.49042478351019025,0
0.36416885315654873,-0.9956140072779912,0.0048307717841565845,0
0.5795458784681405,-0.1998543564135994,-0.09880562299774318,0
0.38070242588362313,-0.11498354984414721,0.2421933909125935,0
1.163410330408163,0.7055608744763949,0.05171927905192014,0
1.125865377447798,-0.4810956833000074,0.42638875300276774,0
0.8109578487069447,-0.45282411944029,0.08601566876063665,0
0.2582034408070063,-1.0877311243363865,0.3582592546164374,0
0.6638338821837332,-0.2380490876345372,0.19675718676888526,0
0.8868694973068719,-0.0934317985598451,0.4208345557823786,0
0.580367757007051,-0.023315799387912287,0.16125723256650867,0
1.251389885345622,0.664353934724591,0.3739032981450177,0
0.898468342391421,-0.843181110479721,-0.12041027850603093,0
0.2659859901606006,-0.5177943715910152,-0.09892692419952562,0
0.46281699773329876,-1.1239558599825654,0.41654600406237524,0
0.6824437915952775,0.41279980678522815,0.8365421925231551,0
0.7875413872627818,-0.13950900818933187,0.44576374852966366,0
1.0714752454984002,0.08264172211769022,0.04768113115037825,0
0.6947013206317416,-1.2226480921639218,0.37488874165100583,0
0.9333436602670163,0.6668506832637279,0.16281403336221156,0
0.582174412463869,-0.2120049036561804,0.8505014106441161,0
0.36519477754420493,-0.5737132004425617,0.14335562112728734,0
0.8345102276318612,-1.0612412438473684,0.08889604101668752,0
0.3555767607534784,0.27354382065046723,0.8474541534890734,0
0.9815059434128941,-0.55559703431935,0.5549260617062189,0
0.4541491148742515,0.20701207087359796,0.8061045016745589,0
-0.085329371589816,-0.8513182105126937,-0.059525116579924375,0
0.8843499907368304,-0.6444140667853451,-0.2271760303621489,0
0.816389789732574,-0.06076895963576802,0.4827674805986085,0
0.11369604799263176,-0.930192857038179,0.5834312275597444,0
0.7315204766021483,0.032503518688430794,0.6391018891561285,0
-0.13530501698941289,-0.7395373464745898,-0.14179529370378405,0
-0.04494304678036498,-0.9792574002998893,0.0226966544351756,0
0.6000831435429481,-1.2737797063323362,0.4816774954808665,0
0.42318561386315157,-1.0974913745276678,-0.07779531882430463,0
0.5664472811780114,-0.37007377156891813,-0.1425325662946449,0
0.23538730766488838,-0.9467791739786691,0.6596590046015692,0
0.6452712793377842,-1.2247803216166486,0.27871768827754423,0
0.7574300004553635,-0.41982491846832876,0.1878653795464601,0
0.839311110484877,0.6364272606294944,0.5665585761426557,0
0.9172856077286993,0.07482694863474036,-0.19472291877961137,0
0.29836150656400845,-0.8705226646274974,0.5868641424109977,0
0.5885442748245181,0.059558510135651915,0.5660992493854411,0
0.5457882175439807,0.05747529739368898,0.8831276625645145,0
1.2737250020627593,0.5432145223827677,0.7309731205807282,0
0.7722821460976868,0.20478615805951056,0.3623174397305312,0
0.30056933687252246,-1.1166380830415736,0.013804515146312923,0
0.6664498896370874,-0.16456533252009942,0.6175418239088067,0
0.7649371644860307,0.10036589381603173,-0.001846576539189699,0
0.8472927071997672,-0.5704178831934676,-0.31683714343457975,0
1.288823741371102,0.6138371745162212,0.5777347132214772,0
0.7213444641169591,0.010630800783091808,0.04247106274640302,0
1.0381205286978294,0.6457547918443489,0.032767656971982084,0
0.14367245451297078,-0.2354374490987342,0.3565383880831898,0
0.8780932768406101,0.4936920392895533,0.032799558735583656,0
0.3837816660192648,-0.436916891426342,-0.1790576776744726,0
0.33930929015715494,-0.11808244175539871,0.7839531800267329,0
0.723850024510847,0.04798565761066406,-0.03964458663129408,0
0.444309012709835,0.15970099249321995,0.8879907371310956,0
0.8363822709530707,-1.1654238580516736,0.20556194639290182,0
0.4517645152493076,-0.047536706819653676,0.05883178514484369,0
0.4206382993459601,0.515436978296735,0.5962225464772732,0
0.359737967311445,-0.1383102583155747,0.16480128376457592,0
0.831314147982079,-0.4270768418288503,0.6123851855629916,0
0.6096471512430444,0.08005259118273267,0.4295034130104666,0
0.45768131905776127,0.2203686544260591,0.3201205216016695,0
0.4913767853201561,-0.9677382104075681,-0.2572666538478013,0
0.5484085720467378,-0.7812466779440626,0.3042464307627344,0
0.25445053684008684,-0.13912303244603288,0.4044179723394687,0
0.7307183819002012,0.18721228378168525,0.7020940781011239,0
0.24501923953543175,-0.7873967475448597,0.21337628462271305,0
0.39716256335961503,-0.47253158535818424,0.2630630180842307,0
0.9701510425631917,-0.9247628051902415,0.12253247196420589,0
1.0386426978627021,-0.9348309070408194,0.4202817611641859,0
0.4903042389635699,-1.1505510291750354,0.07955645924818439,0
0.6699966277002429,0.10058977482684338,0.12117415592013361,0
0.8086329398242045,0.1273021525676282,0.801393137010256,0
0.9218555293991334,-0.6527123030660343,0.2551511485880523,0
0.3937460609764917,-0.4840322135904867,0.10904862318815356,0
0.22671110136130757,-0.21674762505682899,0.3607980181761367,0
0.41376214350161783,0.18510100391875073,0.304399391548627,0
0.7098175494055742,0.5444683380897913,0.5432261245580022,0
0.5951258507789606,0.8459601066620828,0.14296273466405784,0
0.4798296468588694,0.5833417666015339,1.0421444249278307,0
0.8282055492985821,-0.23609998098288326,0.6633315617712603,0
0.4706807354387811,0.7117940902399856,0.6984846140743726,0
0.28175825368372953,0.5719128804041488,0.5968394667335232,0
0.845309239311926,-1.0876855720398202,0.003131605916306568,0
0.6567275594319397,0.3649109451984719,0.507982973319443,0
1.1123696943030856,0.560277449245664,0.9286554251636356,0
0.9616295532785256,-0.4143427187832176,0.11440699312886031,0
0.6214244131875062,-0.5306766402801659,0.2680714885095592,0
0.9781470050234403,-0.28465957652214935,0.3678384867724145,0
0.3658494661448732,-1.0077859119274866,0.381419093444461,0
0.5493078607547786,-1.0422020159514027,0.49549450573708254,0
0.9624265125954393,-0.3214793979393404,-0.03650138226019005,0
1.1362976299520706,0.34440231827254764,0.4829552209017397,0
0.8624021445258316,-1.215183878286465,0.05901883914441308,0
0.7075567185429851,0.5661231981264702,0.24182836893747264,0
0.5012264436021142,0.6280074117009996,0.05534163482808001,0
0.9217714695709416,0.33875790107107284,0.768810327896658,0
0.15495596539255335,-0.5057940699353876,0.020477694022911858,0
-0.03563045819540611,-0.9905541680645049,0.06556678372181912,0
0.6231564516312741,-1.084192452354165,-0.309686992923026,0
0.6709591467261145,-1.1956562710015688,0.25952004452961974,0
0.46487972250941084,0.06926755692032362,0.2884121353961174,0
0.7067429190355193,0.17194304342832792,-0.035995287139216334,0
0.9378522160538547,-0.26478249040340535,-0.07927401078315259,0
0.9459686785244549,-0.43030453362624466,-0.04765917330941012,0
0.5353727403836821,0.33489475165915594,0.6719081667091319,0
0.6321402728146743,-0.23397897004820553,0.20676466908646743,0
1.1496630539458017,0.3334562658225681,0.1864231927371942,0
0.05320389725923452,-0.686742443528513,0.4575768162746482,0
0.8002683401203685,0.42104528954222675,0.06329864990953757,0
0.5999275362593522,0.7857563484581361,0.26188009029363846,0
0.6835519096235512,-0.20816546055496302,0.7551535039988266,0
0.7014442660603917,-0.08887263673071684,0.6228443757409808,0
0.6508622177469306,-0.2635113352264521,0.34627549665510193,0
0.7780772000222246,0.060815301439162556,0.6508304519204027,0
0.4642156589415067,-1.0738351709920175,0.11769448069157323,0
0.6422842314376989,0.14358512407379598,0.2564232787912636,0
0.8971597049459314,0.5984505383494084,0.42950037863868873,0
0.8550924146005011,-0.7376272641858698,-0.12830281424500456,0
0.6666440783024281,-0.8587505674688302,0.5972476127748104,0
0.9288802900530853,-1.2781109425829817,0.34731061918243566,0
0.6512077285463308,-0.4491524738171224,-0.028546405724260315,0
0.5234376998184792,0.7824515995909358,0.5080171897491053,0
1.0298581249874283,0.6171458305665339,0.061306628931254756,0
0.6389306509626058,-0.03621718725436482,0.5188701677090722,0
0.8782895483592892,-0.5568493219212136,0.1451770472038894,0
0.8775985388756397,0.6371783707956329,0.11113084587455344,0
0.4416795522594944,-0.22910671271085498,-0.13650742717394163,0
0.9886731553886947,-0.6844456894437044,0.2386858257530274,0
0.8191831918016971,-0.7189428441270003,0.41790422482788464,0
1.1344551126095608,-0.10209987800787103,0.4015362089206436,0
0.7013242890231716,-0.020774779703377527,-0.06647421905093694,0
1.1604455685459953,-0.5398704237200183,0.5366662816155536,0
0.8022141725257097,-0.8197729459732975,0.04327057072843074,0
0.023371245294392204,-0.6829206310710231,-0.06435337222241158,0
0.430642689973694,0.6227147414464342,0.49684586176338225,0
0.1045055588987828,0.01575819899633428,0.18308879324252414,0
1.0513439658383916,0.805223434991618,-0.009966397796150023,0
0.7430802440166384,-1.0750702692553051,0.18669372348681473,0
