d1,d2,d3,class
0.5274103082577299,-0.10964405965668432,0.31124071022132516,0
0.6387645340595149,-0.351325274093733,0.32758972287529403,0
0.3139869938864043,-0.09841709252725817,0.9436061917996742,0
0.20964410708529863,-0.053742410869174695,0.8177575034849154,0
0.7215244359158685,-0.23306492832742734,0.23379359915856404,0
0.31581842892437967,-0.1410839648527744,0.2328350432736437,0
-0.11998282179313338,-0.46041596753783137,-0.12597467929283945,0
0.7158257222294816,-0.40606481436065744,0.042542373879130124,0
0.6444791729624638,-0.6011186342861611,0.24466592278446364,0
0.4278288173067665,-0.6426390056973108,0.12107279932476278,0
0.6691533202883156,-0.5322164227649196,0.30523849713775353,0
0.4636185500770879,-0.26684133494407913,0.6635272482430388,0
0.5317096836779429,-0.7666203631636197,-0.34706968353427814,0
0.17149054485963097,-0.5789441047452879,0.39966620074225795,0
0.7784589520296836,-0.1509745786878731,0.5884520542660224,0
0.31322910993804864,-0.4880403377111503,0.07416852042956903,0
0.5143902013583157,-0.5128909895665819,0.5448800733988314,0
-0.04861209308943819,-0.14275189344194758,0.36509980009244414,0
0.628409044765828,-0.9673186446798987,-0.19766312758277776,0
0.5973009220658454,-0.17365444036256683,0.2658535808432644,0
0.2459610252170908,-0.5326717695947302,0.08207362874770799,0
0.34439225924604433,0.1114672653520033,0.3806081145199115,0
-0.0024736123590752904,-0.16006539599435127,0.8464522293950336,0
0.9245040635368376,-0.16437534421245564,0.27502632128107946,0
0.09602794037064111,-0.5475571427121934,0.393982545721665,0
0.576131878746502,-0.26110637336013676,0.25556828655273567,0
-0.11288705806886976,0.1932141952777967,0.7518430747253234,0
0.2988617216133758,0.07728348102863891,0.6190613353037218,0
0.6825895389225821,-0.15988274690248647,0.19225592216948842,0
0.6496489460868798,-0.5529049878406788,0.024278062732338457,0
0.606629447756768,-0.7099517668586682,-0.3497465023964525,0
0.6888545507947953,-0.13719225381865052,0.4555434829001088,0
0.5067963353730056,0.01147775880856039,0.8801994413359255,0
0.680962207863981,-0.41316842596233505,-0.6298719004881718,0
-0.011592397283139058,-0.386344784391519,0.1918971686996161,0
0.539081487046977,0.07033702719849055,0.1743846465800385,0
-0.054083466322018214,0.17136477621733906,0.34155306530151763,0
0.6136488404290129,0.3064167751595535,0.6801412655914431,0
0.40561573632461534,0.19505428346468923,0.308490228961001,0
0.09493305166060666,-0.2582640066637097,0.18102656439137366,0
0.7413990491039886,-0.6187008543920348,0.0625190265156686,0
0.711283302542208,-0.08220691684014195,-0.08182451786527194,0
0.3796325296951343,-0.5641833943126716,0.4462607045893062,0
0.598677983016629,-0.09528055592420062,0.3789821473338004,0
0.2581708165213263,-0.6715239001673283,0.12302483474076525,0
0.7987108610386412,0.2925781718471156,0.8544080452657759,0
0.24508503166144344,-0.732327892091363,0.012650774953894772,0
-0.16651937849355786,-0.16691764288921107,0.03349286842182929,0
