d1,d2,d3,class
0.7328460768992213,-0.17625698959472524,0.4381935973991431,0
0.5530434033591953,0.42171815419082637,0.2603535551119027,0
-0.04651239146956998,-0.7167610990558206,-0.5151829973419215,0
-0.9767372400622132,0.26025123023371766,-0.6885582545775997,0
-0.1898113064354645,0.06834027101586804,-0.8450579204810933,0
0.30909953242081323,-0.4820513283449652,-0.39817386757486684,0
-0.4646816438622343,-0.5589580973930547,-0.9034127328804988,0
-0.9210851172576084,-0.032756855143540764,0.41342243254919375,0
0.1850226802853654,0.3222147651369818,-0.22446850200004498,0
-0.11053224997247546,0.24867328594904192,-0.231451283310661,0
-0.2464727928229682,0.21371726950732284,-0.5528746814273345,0
-0.5521490023748339,-0.5540998145828311,0.027561316054864005,0
0.4598962847249619,0.39636418036134247,-0.007103466670444369,0
0.8791826220521148,0.11684819306859029,-0.8636521879367488,0
0.12884471432267564,-0.5561408037541011,0.2530056772895506,0
0.02055933465876647,0.020007717661050695,0.3076967382176876,0
-0.779706643646848,-0.2589966321853201,-0.543506418254406,0
0.9707413349401,-0.813291751929756,-0.20765506107839704,0
0.11525329732796386,0.16755733575488452,-0.9269705359680382,0
0.14540035349822267,-0.3095745028756576,-0.9264156359218391,0
-0.6112902071152113,-0.8746758758243527,0.05000566550319285,0
-0.6332083823400523,-0.07490917035071876,-0.8686630924515724,0
-0.13740788681690708,-0.6598482646065256,-0.8361331196489644,0
0.9704247045388996,-0.4378421643631383,0.42177113336824434,0
-0.17844673489744678,-0.5909797596096853,0.22511873993846443,0
-0.5755326896606403,0.2861405482405768,-0.9373967651070567,0
0.6977848090180656,-0.8418746037453124,-0.9577992982995303,0
0.8837415084487217,-0.5001715540789021,-0.9654798720497609,0
-0.6861568420331032,-0.5945889924941417,-0.055941176311898544,0
-0.23847425936124456,-0.6781801718279561,0.48957115578169996,0
-0.8413879730924967,0.0314095758558699,-0.10238903620383488,0
0.5899747486012059,-0.08711899638236598,-0.2916529786392953,0
-0.37604490973976157,0.05816277367410483,-0.13878559839381444,0
0.9135807810132517,-0.45452531628028536,-0.31868998275003724,0
-0.6700308822335692,-0.3533914838778862,0.3046425422592214,0
-0.051766395672945054,-0.631786128893159,0.4943344789483277,0
-0.984580991816911,-0.42109836919091537,-0.2200680776289361,0
0.4383672163676282,-0.20134598465618447,0.31449707322315623,0
-0.41393761714455835,-0.5989957392217748,-0.93518012574316,0
-0.7775841359016982,0.3524688902713098,0.16612069818984598,0
0.13504571363010132,-0.6785714723091825,-0.8455427039718837,0
-0.8928886479356553,-0.527545255852845,0.3272870324110615,0
-0.36698497512344064,-0.720316028993166,-0.030177450533475092,0
0.8575520437729771,-0.0411696575953272,-0.491685344595158,0
-0.19357755578036162,-0.500209321489411,0.46900979629123984,0
0.5047253290461939,0.11386504081564208,-0.20756176439109608,0
-0.025131846040566952,0.49373736397336376,-0.18438930076106486,0
0.2962899299172317,0.053952925663097284,-0.8519297507893189,0
-0.4849163496780018,0.3921314477589637,-0.2838901960095499,0
-0.020319452028149776,0.20490124187729064,0.2860894383815076,0
0.59197825984785,-0.10379887799532195,0.1139867739695728,0
-0.3124912865019276,-0.9104766401511017,-0.16434249044481375,0
-0.0035712280431634547,0.4100330887721584,-0.5854553275554315,0
0.4410594877565386,0.23778388794267902,-0.7992502419724382,0
0.7243286527526029,-0.1557151788143749,-0.857093746786234,0
0.6144436816935457,-0.34002738410643096,-0.7839007717304054,0
-0.5902756627113441,-0.6460136295461529,-0.8462566834813581,0
-0.005577630225723107,-0.8770276142110747,-0.37364200420741367,0
-0.8067129686752941,-0.7186086044444633,0.2497971743049181,0
-0.8174081433709586,0.17299194449886324,0.22329703684722446,0
0.09129347197068349,-0.1803382596788785,-0.9741583318686295,0
-0.16023108134692254,-0.041423039561313546,-0.698315767487039,0
0.6738581929061738,-0.12944848284941013,-0.32677550841070846,0
0.9580609269016136,-0.40723194217818226,-0.22944847157119974,0
-0.17273858186742808,0.06682682515406424,0.009358438450210338,0
0.22401392354651795,0.2594905565446337,-0.780109501994964,0
-0.254504899144528,0.02212200127263797,0.07743267968641909,0
0.3349129761830847,0.13723930112040805,-0.0930140203265244,0
-0.02900855018209403,-0.28695321641366345,0.39916164694247525,0
-0.45296354337872846,0.39253315389489485,0.25673519056037963,0
-0.5969515394582985,-0.3770471629263805,0.001626247663047975,0
0.9354462672176058,0.06018646609099676,-0.441885794007578,0
-0.6322779187678688,-0.01827552664821308,0.9733782343699651,1
-0.8100254095988889,0.5702644422188383,0.2503374629432218,1
-0.3082909290600311,-0.9849408320623296,0.7076865664327676,1
0.22660828426764557,0.16086450904935767,0.09084493330362908,1
