ScatterplotName,DatasetName,TotalPoints,NumClasses,MarkerSize,M_dist_10_0,M_dist_10_0_time,M_dist_10_5,M_dist_10_5_time,M_dist_10_10,M_dist_10_10_time,LOF_Dist_10_0,LOF_Dist_10_0_time,LOF_Dist_10_5,LOF_Dist_10_5_time,LOF_Dist_10_10,LOF_Dist_10_10_time,IsolationForest_Dist_10_0,IsolationForest_Dist_10_0_time,IsolationForest_Dist_10_5,IsolationForest_Dist_10_5_time,IsolationForest_Dist_10_10,IsolationForest_Dist_10_10_time,Centroid_Dist_10_0,Centroid_Dist_10_0_time,Centroid_Dist_10_5,Centroid_Dist_10_5_time,Centroid_Dist_10_10,Centroid_Dist_10_10_time,AvgLinkage_Dist_10_0,AvgLinkage_Dist_10_0_time,AvgLinkage_Dist_10_5,AvgLinkage_Dist_10_5_time,AvgLinkage_Dist_10_10,AvgLinkage_Dist_10_10_time,VisibilityIndex,VisibilityIndex_time,MPix,MPix_time,GridOverlap,GridOverlap_time,KDEOverlap,KDEOverlap_time,NNDistance,NNDistance_time,PBBOverlap,PBBOverlap_time,CoveredVals,CoveredValsDiffClasses,CoveredPixels,CoveredPixelsDiffClasses,CoveredValuesDiffJSON
figure_descending_markersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,160,0.5138330390066492,0.5599567890167236,0.2996471223154591,0.5320265293121338,0.2114898111977861,0.5530557632446289,0.43434586995866153,0.5499370098114014,0.25940186863456793,0.7856004238128662,0.1849204058878774,0.5544028282165527,1.052164364798727,0.6635041236877441,0.3171517108056294,0.667149544,0.1867166625554657,0.6818153858184814,0.35195433547178545,0.5506327152252197,0.24109228771672808,0.5397605895996094,0.18334155614609104,0.5705833435058594,0.42696112252004603,0.6092386245727539,0.26096140756808006,0.7489814758300781,0.1879051169461573,0.5513534545898438,0.92,0.3462510108947754,13785,0.32404351234436035,0,0.31778430938720703,0.030546516,0.031284332275390625,10.493879824593337,0.002018213,0.053595652,2.510779381,15,0,13785,1454,[]
figure_category_based_markersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,60,0.7200572819726303,1.3842179775238037,0.5071148943624042,1.3581323623657229,0.3915740153543999,2.408642768859864,0.656665708,1.6452841758728027,0.4468226747640278,1.501387119293213,0.33875133513106326,2.6271636486053467,1.0280776994758145,1.7498316764831543,0.4866088413666104,3.124108315,0.3184310885960013,2.2813427448272705,0.5741605429390171,1.3058040142059326,0.4361024147741228,1.9734818935394287,0.3516628122022841,1.7765679359436035,0.649238622,1.392171859741211,0.4499060961087012,1.759300947189331,0.3442248359781381,1.571319580078125,0.985,1.0029995441436768,3022,0.8228533267974854,0,0.9249029159545898,0.030546516,0.2252707481384277,10.49387982459334,0.031536579,-,15,3,0,3022,268,[]
figure_category_based_markersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,110,0.5884938532637681,2.598597526550293,0.3687873712396089,1.4656352996826172,0.2697757986948668,2.1009795665740967,0.509560033,1.7558486461639404,0.3155883938624965,1.6788082122802734,0.22863192996466242,1.6816644668579102,1.0405644998906585,1.8633091449737549,0.3631705942185222,2.4647817611694336,0.2193121618032937,2.531369924545288,0.4247483860514659,1.712583065032959,0.3024403908606216,1.6245684623718262,0.235441871,1.486509084701538,0.5019974008937811,1.3354642391204834,0.3183133868622003,1.9825670719146729,0.2333419663694542,1.732839822769165,0.95,0.8492083549499512,8403,1.1782705783843994,0,0.6878843307495117,0.030546516,0.2404170036315918,10.49387982459334,0.048208714,-,15,10,0,8403,823,[]
figure_category_based_markersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,160,0.5182013715359924,1.7303874492645264,0.3079280054326863,1.7831664085388184,0.2200121006411556,1.391782045,0.4350656706450899,2.089142084121704,0.2606174624134575,2.0835072994232178,0.18607128575836485,2.102224826812744,1.0526630701474295,2.148434400558472,0.3122558025103477,2.0156288146972656,0.1828191859860897,2.0433549880981445,0.3550724132164513,1.7171409130096436,0.2459194254532456,1.958919763565064,0.1886971884183623,1.8941376209259035,0.4281643329349321,1.4906294345855713,0.2627912734461426,1.640265703201294,0.1899146072579899,1.763078689575195,0.92,1.3821709156036377,13785,0.699829102,0,0.8802165985107422,0.030546516,0.1483533382415771,10.49387982459334,0.020747423,-,15,16,0,13785,1454,[]
figure_ascending_markersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,10,0.9521222389632292,1.740444898605347,0.8729452687577974,2.123096227645874,0.8059257646983261,1.7117998600006104,0.946730869,2.043217182159424,0.8494828953296074,1.7241840362548828,0.7703524698737716,1.7246100902557373,0.9267224461300244,2.458960533,0.7841875830134079,2.177010536193848,0.6796532779065123,1.9681050777435305,0.9677762722433886,1.7634575366973877,0.8953272411850732,1.8731272220611568,0.8329699894453895,1.574141263961792,0.961994982,1.5772106647491455,0.8662192762567099,1.7574453353881836,0.787787568,1.4976377487182615,1,1.0108447074890137,114,0.8005900382995605,0,0.7709276676177979,0.030546516,0.1344828605651855,10.493879824593336,0.01600194,0.013379839330220395,8.078958511352539,0,0,114,21,[]
figure_ascending_markersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,60,0.876258364,1.5843274593353271,0.5957102798832608,1.5444092750549316,0.4512389398769137,1.802217960357666,0.8836580854696288,2.2145910263061523,0.5541164988333414,1.3798551559448242,0.40360176131292436,1.635387897491455,0.845193433,2.2614848613739014,0.4382398278737968,2.224329233169556,0.295809848,2.3818798065185547,0.9184119576141934,2.197515726089477,0.6314844607406177,1.7601487636566162,0.4811614501063497,1.5075316429138184,0.9122669361043864,1.7181155681610107,0.576031587,1.775440692901611,0.4208999669787662,1.842538833618164,0.985,0.7186205387115479,3022,0.9762070178985596,0,0.8389134407043457,0.030546516,0.1757535934448242,10.493879824593336,0.019418716,0.031923274853732274,8.171153069,3,0,3022,268,[]
figure_ascending_markersize110_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,110,0.7999841681857953,1.3584673404693604,0.4679108508911914,1.9877614974975584,0.3306557110714679,2.0616531372070312,0.811519889,1.788447380065918,0.430311828,2.015789509,0.2927797632772088,1.9451265335083008,0.741503387,2.3120641708374023,0.3133421173593113,2.019909143447876,0.1986417559904377,1.9613215923309328,0.8657769861388894,1.6625289916992188,0.5095830186866306,2.099764108657837,0.3610439747438386,1.813213825,0.8551415277852891,2.276188373565674,0.4537692450354554,1.3549094200134275,0.3088202630230884,1.590446949005127,0.95,1.0591773986816406,8403,0.6792809963226318,0,0.7166874408721924,0.030546516,0.155505896,10.493879824593336,0.01733613,0.044644472332590036,9.598347902297974,10,0,8403,823,[]
figure_ascending_markersize160_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,160,0.7541512816707119,1.3902056217193604,0.4101945627721624,1.796481370925903,0.2817106833650404,1.4209916591644287,0.7668791083138886,1.5434901714324951,0.3778500759782207,1.9005799293518064,0.2506819695721477,1.9728026390075684,0.6724890021891935,1.885622501373291,0.2619555284932676,1.8531019687652588,0.162657947,1.937972307,0.8332498428361349,1.8209106922149656,0.451926446,2.2099430561065674,0.3100411139088666,1.6559944152832031,0.818847022,1.380955696105957,0.4004730462193409,1.5380635261535645,0.2650505947423573,1.498737096786499,0.92,0.778388262,13785,1.1761064529418943,0,0.6034696102142334,0.030546516,0.1278538703918457,10.493879824593336,0.013007879,0.053595652413956675,10.668929815292358,16,0,13785,1454,[]
figure_descending_markersize10_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,10,0.8574311799588721,1.4879522323608398,0.7898063676369875,1.4279255867004397,0.7320687735586058,1.6935625076293943,0.8182858470868899,1.979731798171997,0.743404207,1.9521946907043457,0.6810784652764357,1.5535573959350586,1.0099088338103015,1.846252918243408,0.8446019076994089,1.8431735038757324,0.7257994291157764,2.017411708831787,0.7589704172797427,1.3439202308654783,0.7109464962257634,2.003404140472412,0.6686383451192192,1.8392319679260247,0.8143194970289975,1.915992021560669,0.7429781926057919,1.7154862880706787,0.683130186,1.5296645164489746,1,0.6437363624572754,114,0.7219521999359131,0,0.7477765083312988,0.030546516,0.137404203,10.493879824593336,0.011710882,0.013379839330220395,8.304249048233032,0,0,114,21,[]
figure_descending_markersize60_clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0.png,clusternumber2_datanumber100_testnumbercategorylarge_repeatnumber0,200,2,60,0.7189761764260427,1.1923160552978516,0.5004522772938997,1.7782020568847656,0.3838007848673985,1.4499330520629885,0.65649051,1.767374038696289,0.4460643810697638,1.5642149448394775,0.3377914551467711,2.213319063186645,1.0280218053199404,2.188322067260742,0.488747868,1.897040843963623,0.3205798703498019,2.192962646484375,0.5731332283750898,1.8130419254302976,0.4319335342457265,1.4448716640472412,0.346554741,1.5081381797790527,0.6489408197846638,1.5003347396850586,0.4484796352426791,1.8738915920257568,0.342637221,1.5271575450897217,0.985,0.9977824687957764,3022,0.9349772930145264,0,0.7065136432647705,0.030546516,0.1506009101867675,10.493879824593336,0.005505085,0.031923275,10.006263971328735,3,0,3022,268,[]
