ScatterplotName,DatasetName,TotalPoints,NumClasses,MarkerSize,M_Dist_10_0,M_Dist_10_0_time,LOF_Dist_10_0,LOF_Dist_10_0_time,IsolationForest_Dist_10_0,IsolationForest_Dist_10_0_time,Centroid_Dist_10_0,Centroid_Dist_10_0_time,AvgLinkage_Dist_10_0,AvgLinkage_Dist_10_0_time,M_Dist_10_5,M_Dist_10_5_time,LOF_Dist_10_5,LOF_Dist_10_5_time,IsolationForest_Dist_10_5,IsolationForest_Dist_10_5_time,Centroid_Dist_10_5,Centroid_Dist_10_5_time,AvgLinkage_Dist_10_5,AvgLinkage_Dist_10_5_time,M_Dist_10_10,M_Dist_10_10_time,LOF_Dist_10_10,LOF_Dist_10_10_time,IsolationForest_Dist_10_10,IsolationForest_Dist_10_10_time,Centroid_Dist_10_10,Centroid_Dist_10_10_time,AvgLinkage_Dist_10_10,AvgLinkage_Dist_10_10_time,VisibilityIndex,VisibilityIndex_time,MPix,MPix_time,GridOverlap,GridOverlap_time,KDEOverlap,KDEOverlap_time,NNDistance,NNDistance_time,PBBOverlap,PBBOverlap_time,DistanceConsistency,DistanceConsistency_time,CoveredVals,CoveredValsDiffClasses,CoveredPixelsDiffClasses,CoveredValuesDiffJSON,Shape,ClusterCorrelation
figure_category_based_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.7140151234813574,0.654172420501709,0.6636927514887663,0.6232602596282959,0.7236010092207141,1.1171371936798096,0.790058262704047,0.6597530841827393,0.7892875011418242,0.6028389930725098,0.4741806239297148,0.630117654800415,0.4540610563178471,0.6998090744018555,0.4326384690335932,1.1671242713928225,0.5600311698796103,0.618924617767334,0.5368375356641188,0.7054352760314941,0.3549533685100898,0.6593937873840332,0.345068814876448,0.6401877403259277,0.3085638479749591,1.105074167251587,0.4337453240919949,0.7772927284240723,0.4067427452892226,0.6350808143615723,0.919,0.3721468448638916,2678,0.3940820693969726,0.0,0.3696630001068115,0.0303483365105338,0.1053652763366699,3.971050423316664,0.0091793537139892,-,15.0,0.131,0.0053193569183349,1000,26,86,"[{""category"": ""group_0"", ""number"": 25}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.4959114566051479,0.7070014476776123,0.4046641669537162,0.7852756977081299,0.5571702977085706,1.0666515827178955,0.573949710521894,0.868708610534668,0.5858163831653725,0.7673518657684326,0.2733054266869043,0.837735652923584,0.2385154151236392,0.9469501972198486,0.213253419772633,1.064056634902954,0.3189313153946896,0.8975296020507812,0.2929497217749129,0.8087029457092285,0.1886318632302109,0.8514490127563477,0.1690897991101467,0.6633412837982178,0.1318612389496113,1.3607256412506104,0.2208173449614471,0.8179264068603516,0.1953090451930051,0.8657286167144775,0.523,0.6458940505981445,20803,0.6216294765472412,0.0,0.3004179000854492,0.0303483365105338,0.1042714118957519,3.971050423316664,0.0094356536865234,-,15.0,0.131,0.0054576396942138,704,86,1519,"[{""category"": ""group_0"", ""number"": 86}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize110_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,110,0.4292536595940982,0.621941328048706,0.3217170522196136,1.048449993133545,0.5193091779024912,1.271484375,0.4974299441981884,0.9345223903656006,0.5111270254010953,0.9489741325378418,0.2315854806963909,0.7793440818786621,0.1959713910829232,0.9667847156524658,0.1766196675050305,1.4503836631774902,0.2670181463013238,0.9366819858551024,0.2478246597860449,0.9553773403167723,0.1585666808751356,0.9425857067108154,0.1408996467787698,1.0480856895446775,0.1064041228581701,1.5595324039459229,0.1824886014812062,0.8200130462646484,0.1635654362385088,0.9689099788665771,0.369,0.3832459449768066,33809,0.5929570198059082,0.0,0.5793294906616211,0.0303483365105338,0.1029565334320068,3.971050423316664,0.0096712112426757,-,15.0,0.131,0.00559663772583,783,145,3256,"[{""category"": ""group_0"", ""number"": 144}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize160_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,160,0.3928673434752848,0.5304677486419678,0.28734827069435,1.0671169757843018,0.4844216665273982,1.6332275867462158,0.4585262939738436,1.1058824062347412,0.4702973776824102,0.9131708145141602,0.2132668054946221,0.9226953983306884,0.1808257236027083,1.2221896648406982,0.1602728306708438,1.3675992488861084,0.2472242367341549,0.9242188930511476,0.2311474068155791,1.1153297424316406,0.146358539998856,1.0561339855194092,0.1319213219866551,0.9838764667510986,0.0960208559472877,1.5893914699554443,0.1692356151316243,1.0033230781555176,0.1532291571823517,1.1227655410766602,0.284,0.710597038269043,42542,0.4250400066375732,0.0,0.5937907695770264,0.0303483365105338,0.1046130657196044,3.971050423316664,0.0090467929840087,-,15.0,0.131,0.0050668716430664,827,155,4917,"[{""category"": ""group_0"", ""number"": 154}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.8122637360733779,0.5481224060058594,0.7524253698782535,0.8653841018676758,0.6225561612994521,1.4259436130523682,0.8458249399753205,0.801145076751709,0.8161275998826893,0.7762532234191895,0.5173634094935441,0.8203182220458984,0.4944270380678326,0.8927657604217529,0.3781184624041827,1.4822900295257568,0.5902862680214032,0.9219746589660645,0.5514832885588048,0.606783390045166,0.3795603109586428,1.0984139442443848,0.3681816315019718,1.079834222793579,0.2715128552558964,1.249190092086792,0.4533278944479401,0.8049437999725342,0.4164437731958068,1.039027214050293,0.919,0.4564423561096191,2678,0.7681179046630859,0.0,0.4402456283569336,0.0303483365105338,0.1031591892242431,3.971050423316664,0.0095307826995849,-,15.0,0.131,0.0053086280822753,1000,26,86,"[{""category"": ""group_0"", ""number"": 25}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.6484096147888175,1.1437275409698486,0.6082926843870698,0.9103460311889648,0.4089315673948845,1.4626154899597168,0.7157620103262221,0.6941733360290527,0.6770261256987877,1.1480579376220703,0.3235652809211463,0.9166462421417236,0.30967038052577,0.9197027683258056,0.1768673231791451,1.1689634323120115,0.3733923929847057,0.9049339294433594,0.3223881056085704,1.1780128479003906,0.2155684438277773,0.9476156234741212,0.2077043928990615,0.7214298248291016,0.1128347960758905,1.7088453769683838,0.2525773569705397,0.6657290458679199,0.211566109961701,1.2213146686553955,0.523,0.4735264778137207,20803,0.4563655853271484,0.0,1.0393829345703125,0.0303483365105338,0.1057448387145996,3.971050423316664,0.0097994804382324,-,15.0,0.131,0.0056710243225097,708,85,1519,"[{""category"": ""group_0"", ""number"": 85}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize110_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,110,0.6065967112870718,0.756274938583374,0.5893754151740178,1.0357913970947266,0.3456940496030373,1.548893690109253,0.684695569664975,1.139415264129639,0.6423070886029901,0.7584502696990967,0.2927538394487503,1.0555520057678225,0.2934373202746259,1.1184473037719729,0.1399043830274855,1.8998608589172363,0.334888754543185,1.0606365203857422,0.2877995678724701,1.062605857849121,0.1929333760541658,0.7791547775268555,0.1953485861184528,1.2114150524139404,0.0876981700586103,1.5035407543182373,0.2216494132235419,1.076848030090332,0.1854464218426443,0.7648649215698242,0.369,0.9610748291015624,33809,0.5693109035491943,0.0,0.520611047744751,0.0303483365105338,0.1034622192382812,3.971050423316664,0.009850263595581,-,15.0,0.131,0.0055162906646728,787,143,3256,"[{""category"": ""group_0"", ""number"": 143}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize160_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,160,0.5777047611438025,0.5429010391235352,0.5761617183281778,1.2519185543060305,0.297017183670642,1.7442514896392822,0.6623244560588897,1.0277080535888672,0.6175546918541261,1.2465095520019531,0.2800204625186762,1.2569217681884766,0.2922394022376737,1.2429020404815674,0.1198459650673053,1.2672691345214844,0.321919977361579,1.1952130794525146,0.2774993453509038,1.302304744720459,0.1847968655873252,1.2306370735168457,0.1957682614934975,1.2045631408691406,0.0750678651098971,1.28212308883667,0.2126352062956521,1.3687992095947266,0.1789570032096403,1.211014986038208,0.284,0.9401178359985352,42542,0.565471887588501,0.0,0.5154623985290527,0.0303483365105338,0.1081819534301757,3.971050423316664,0.009758710861206,-,15.0,0.131,0.0053508281707763,831,152,4917,"[{""category"": ""group_0"", ""number"": 152}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_descending_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.6200685116636957,0.7101840972900391,0.5452713555775122,0.7030296325683594,0.7529794035746566,1.4691567420959473,0.5631716177060822,0.7810773849487305,0.5876205370710188,1.2452492713928225,0.4189974799156668,0.7407236099243164,0.3846627946466702,1.1623139381408691,0.447939265479237,1.1447529792785645,0.4243813367747951,1.1674494743347168,0.4235225247508348,0.7519900798797607,0.3163982855857645,1.0998704433441162,0.2971406305405802,0.7418801784515381,0.3187928272343807,1.565596103668213,0.3404736416886312,0.8487396240234375,0.3310687672365052,0.7219564914703369,0.919,0.954542875289917,2678,0.5347206592559814,0.0,0.5278222560882568,0.0303483365105338,0.1048903465270996,3.971050423316664,0.0091228485107421,-,15.0,0.131,0.0056989192962646,1000,23,86,"[{""category"": ""group_2"", ""number"": 1}, {""category"": ""group_4"", ""number"": 22}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_descending_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.33712714253368,0.8982038497924805,0.2402680010865699,1.1975584030151367,0.707385667300741,1.6004607677459717,0.2747998613316676,0.8133711814880371,0.3153398454572848,1.2943511009216309,0.2016852074432443,0.8280870914459229,0.1586909326638252,0.7866110801696777,0.2418607860654249,1.5962903499603271,0.1849235611138625,0.8819622993469238,0.1934689049077697,1.2144408226013184,0.1438806745851785,0.8183722496032715,0.1184680356913088,1.1875689029693604,0.1458669237465,1.3216359615325928,0.139348206186913,1.3234994411468506,0.1395401406530183,0.8350090980529785,0.523,0.6227436065673828,20803,1.020414113998413,0.0,0.6064064502716064,0.0303483365105338,0.1061961650848388,3.971050423316664,0.0098226070404052,-,15.0,0.131,0.0051910877227783,706,51,1519,"[{""category"": ""group_2"", ""number"": 5}, {""category"": ""group_0"", ""number"": 1}, {""category"": ""group_3"", ""number"": 1}, {""category"": ""group_4"", ""number"": 44}]","['lip_cluster','cluster']","['intersecting', 'separated']"
