ScatterplotName,DatasetName,TotalPoints,NumClasses,MarkerSize,M_Dist_10_0,M_Dist_10_0_time,LOF_Dist_10_0,LOF_Dist_10_0_time,IsolationForest_Dist_10_0,IsolationForest_Dist_10_0_time,Centroid_Dist_10_0,Centroid_Dist_10_0_time,AvgLinkage_Dist_10_0,AvgLinkage_Dist_10_0_time,M_Dist_10_5,M_Dist_10_5_time,LOF_Dist_10_5,LOF_Dist_10_5_time,IsolationForest_Dist_10_5,IsolationForest_Dist_10_5_time,Centroid_Dist_10_5,Centroid_Dist_10_5_time,AvgLinkage_Dist_10_5,AvgLinkage_Dist_10_5_time,M_Dist_10_10,M_Dist_10_10_time,LOF_Dist_10_10,LOF_Dist_10_10_time,IsolationForest_Dist_10_10,IsolationForest_Dist_10_10_time,Centroid_Dist_10_10,Centroid_Dist_10_10_time,AvgLinkage_Dist_10_10,AvgLinkage_Dist_10_10_time,VisibilityIndex,VisibilityIndex_time,MPix,MPix_time,GridOverlap,GridOverlap_time,KDEOverlap,KDEOverlap_time,NNDistance,NNDistance_time,PBBOverlap,PBBOverlap_time,DistanceConsistency,DistanceConsistency_time,CoveredVals,CoveredValsDiffClasses,CoveredPixels,CoveredPixelsDiffClasses,CoveredValuesDiffJSON,Shape,ClusterCorrelation
figure_category_based_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.7140151234813574,0.6137940883636475,0.6636927514887663,0.5415830612182617,0.7236010092207141,1.0226147174835205,0.790058262704047,0.6149518489837646,0.7892875011418242,0.6038017272949219,0.4741806239297148,0.5699868202209473,0.4540610563178471,0.6358747482299805,0.4326384690335932,1.0515804290771484,0.5600311698796103,0.570857048034668,0.5368375356641188,0.6333379745483398,0.3549533685100898,0.5921387672424316,0.345068814876448,0.5893404483795166,0.3085638479749591,1.0390255451202393,0.4337453240919949,0.6889157295227051,0.4067427452892226,0.6814968585968018,0.919,0.3521833419799804,2678,0.2267193794250488,0.0,0.4464690685272217,0.0303483365105338,0.0992007255554199,3.971050423316664,0.0088438987731933,-,15.0,0.131,0.0053842067718505,80,3,3498,760,"[{""category"": ""group_0"", ""number"": 3}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.4959114566051479,0.6822540760040283,0.4046641669537162,0.7725465297698975,0.5571702977085706,1.100969314575195,0.573949710521894,0.794165849685669,0.5858163831653725,0.7213828563690186,0.2733054266869043,0.7107059955596924,0.2385154151236392,0.705005407333374,0.213253419772633,1.1130681037902832,0.3189313153946896,0.7265517711639404,0.2929497217749129,0.7257626056671143,0.1886318632302109,0.7416667938232422,0.1690897991101467,0.743149995803833,0.1318612389496113,1.1962862014770508,0.2208173449614471,0.6409523487091064,0.1953090451930051,0.7281534671783447,0.523,0.4490628242492676,20803,0.419055700302124,0.0,0.4076423645019531,0.0303483365105338,0.1030921936035156,3.971050423316664,0.0085976123809814,-,15.0,0.131,0.0054502487182617,473,47,59518,18064,"[{""category"": ""group_0"", ""number"": 47}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize110_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,110,0.4292536595940982,0.8258266448974609,0.3217170522196136,0.8079016208648682,0.5193091779024912,1.2785413265228271,0.4974299441981884,0.8986468315124512,0.5111270254010953,0.9115562438964844,0.2315854806963909,0.8453550338745117,0.1959713910829232,0.8268415927886963,0.1766196675050305,1.2465739250183103,0.2670181463013238,0.8984541893005371,0.2478246597860449,0.8960928916931152,0.1585666808751356,0.8938195705413818,0.1408996467787698,0.846848726272583,0.1064041228581701,1.2634055614471436,0.1824886014812062,0.8928546905517578,0.1635654362385088,1.0609126091003418,0.369,0.3500864505767822,33809,0.5130810737609863,0.0,0.4824657440185547,0.0303483365105338,0.1068916320800781,3.971050423316664,0.0086960792541503,-,15.0,0.131,0.0057461261749267,624,76,141038,46166,"[{""category"": ""group_0"", ""number"": 75}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize160_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,160,0.3928673434752848,0.8415412902832031,0.28734827069435,0.8177902698516846,0.4844216665273982,1.414722204208374,0.4585262939738436,0.8475124835968018,0.4702973776824102,0.8265507221221924,0.2132668054946221,1.004455804824829,0.1808257236027083,0.837761402130127,0.1602728306708438,1.3038671016693115,0.2472242367341549,1.023543357849121,0.2311474068155791,0.8523554801940918,0.146358539998856,0.8433818817138672,0.1319213219866551,1.060307264328003,0.0960208559472877,1.267465591430664,0.1692356151316243,1.0451457500457764,0.1532291571823517,0.8777468204498291,0.284,0.3825080394744873,42542,0.5852985382080078,0.0,0.547764778137207,0.0303483365105338,0.1039533615112304,3.971050423316664,0.0091960430145263,-,15.0,0.131,0.0049588680267333,708,144,225035,76691,"[{""category"": ""group_0"", ""number"": 143}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.8122637360733779,0.7132823467254639,0.7524253698782535,0.7197637557983398,0.6225561612994521,1.1562788486480713,0.8458249399753205,0.9105072021484376,0.8161275998826893,0.7122249603271484,0.5173634094935441,0.695223331451416,0.4944270380678326,0.909050464630127,0.3781184624041827,1.146092653274536,0.5902862680214032,0.930138111114502,0.5514832885588048,0.5115790367126465,0.3795603109586428,0.9278771877288818,0.3681816315019718,0.7301418781280518,0.2715128552558964,1.1624000072479248,0.4533278944479401,0.7759590148925781,0.4164437731958068,0.9787023067474364,0.919,0.3916237354278564,2678,0.6008768081665039,0.0,0.3739023208618164,0.0303483365105338,0.1049098968505859,3.971050423316664,0.0086033344268798,-,15.0,0.131,0.0056605339050292,81,3,3498,760,"[{""category"": ""group_0"", ""number"": 3}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.6484096147888175,0.831031322479248,0.6082926843870698,0.8123855590820312,0.4089315673948845,1.4688167572021484,0.7157620103262221,0.8579230308532715,0.6770261256987877,0.8468494415283203,0.3235652809211463,0.6090905666351318,0.30967038052577,1.0635743141174316,0.1768673231791451,1.0014798641204834,0.3733923929847057,1.0872862339019775,0.3223881056085704,0.6278817653656006,0.2155684438277773,1.0983161926269531,0.2077043928990615,0.8733210563659668,0.1128347960758905,1.0220608711242676,0.2525773569705397,0.8636822700500488,0.211566109961701,0.8587594032287598,0.523,0.7357649803161621,20803,0.4249980449676513,0.0,0.6992349624633789,0.0303483365105338,0.1016881465911865,3.971050423316664,0.0092456340789794,-,15.0,0.131,0.0056486129760742,473,46,59518,18244,"[{""category"": ""group_0"", ""number"": 46}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize110_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,110,0.6065967112870718,0.9634675979614258,0.5893754151740178,0.9530789852142334,0.3456940496030373,1.0970313549041748,0.684695569664975,1.228234052658081,0.6423070886029901,0.7209422588348389,0.2927538394487503,0.9684512615203856,0.2934373202746259,0.9671223163604736,0.1399043830274855,1.3932065963745115,0.334888754543185,0.9678912162780762,0.2877995678724701,0.9877450466156006,0.1929333760541658,0.9737422466278076,0.1953485861184528,0.7157933712005615,0.0876981700586103,1.3663723468780518,0.2216494132235419,1.0072548389434814,0.1854464218426443,1.0247507095336914,0.369,0.492621898651123,33809,0.7943441867828369,0.0,0.4374966621398926,0.0303483365105338,0.1041104793548584,3.971050423316664,0.0089433193206787,-,15.0,0.131,0.005190372467041,628,74,141038,47117,"[{""category"": ""group_0"", ""number"": 74}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize160_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,160,0.5777047611438025,1.0565667152404783,0.5761617183281778,1.048006296157837,0.297017183670642,1.5542659759521484,0.6623244560588897,0.8323097229003906,0.6175546918541261,1.06404447555542,0.2800204625186762,1.0502307415008545,0.2922394022376737,0.7747206687927246,0.1198459650673053,1.4725477695465088,0.321919977361579,1.087996006011963,0.2774993453509038,1.096097707748413,0.1847968655873252,0.794426679611206,0.1957682614934975,1.145942449569702,0.0750678651098971,1.555300235748291,0.2126352062956521,0.8193612098693848,0.1789570032096403,1.0808501243591309,0.284,0.5149502754211426,42542,0.8662557601928711,0.0,0.4756596088409424,0.0303483365105338,0.102454662322998,3.971050423316664,0.0089962482452392,-,15.0,0.131,0.0054347515106201,714,141,225035,79146,"[{""category"": ""group_0"", ""number"": 141}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_descending_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.6200685116636957,0.9398400783538818,0.5452713555775122,0.6460857391357422,0.7529794035746566,1.369668960571289,0.5631716177060822,0.9554660320281982,0.5876205370710188,0.6392741203308105,0.4189974799156668,0.9517335891723632,0.3846627946466702,0.6581470966339111,0.447939265479237,1.3943047523498535,0.4243813367747951,0.6374247074127197,0.4235225247508348,0.9199652671813964,0.3163982855857645,0.949509859085083,0.2971406305405802,0.6538236141204834,0.3187928272343807,1.4380168914794922,0.3404736416886312,1.0206289291381836,0.3310687672365052,0.6657922267913818,0.919,0.491377592086792,2678,0.477473497390747,0.0,0.461888313293457,0.0303483365105338,0.0966608524322509,3.971050423316664,0.0082988739013671,-,15.0,0.131,0.0056898593902587,81,7,3498,545,"[{""category"": ""group_4"", ""number"": 7}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_descending_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.33712714253368,0.721031665802002,0.2402680010865699,0.7287554740905762,0.707385667300741,1.5200660228729248,0.2747998613316676,1.0820722579956057,0.3153398454572848,0.7129712104797363,0.2016852074432443,0.6939446926116943,0.1586909326638252,1.060260534286499,0.2418607860654249,1.5322532653808594,0.1849235611138625,0.7437882423400879,0.1934689049077697,1.0887207984924316,0.1438806745851785,0.7255046367645264,0.1184680356913088,0.7211453914642334,0.1458669237465,1.5076980590820312,0.139348206186913,0.7571370601654053,0.1395401406530183,1.070282220840454,0.523,0.541015625,20803,0.5149550437927246,0.0,0.4929409027099609,0.0303483365105338,0.1030526161193847,3.971050423316664,0.0091221332550048,-,15.0,0.131,0.0051572322845458,475,45,59518,6860,"[{""category"": ""group_2"", ""number"": 4}, {""category"": ""group_0"", ""number"": 1}, {""category"": ""group_3"", ""number"": 1}, {""category"": ""group_4"", ""number"": 39}]","['lip_cluster','cluster']","['intersecting', 'separated']"
