ScatterplotName,DatasetName,TotalPoints,NumClasses,MarkerSize,M_Dist_10_0,M_Dist_10_0_time,LOF_Dist_10_0,LOF_Dist_10_0_time,IsolationForest_Dist_10_0,IsolationForest_Dist_10_0_time,Centroid_Dist_10_0,Centroid_Dist_10_0_time,AvgLinkage_Dist_10_0,AvgLinkage_Dist_10_0_time,M_Dist_10_5,M_Dist_10_5_time,LOF_Dist_10_5,LOF_Dist_10_5_time,IsolationForest_Dist_10_5,IsolationForest_Dist_10_5_time,Centroid_Dist_10_5,Centroid_Dist_10_5_time,AvgLinkage_Dist_10_5,AvgLinkage_Dist_10_5_time,M_Dist_10_10,M_Dist_10_10_time,LOF_Dist_10_10,LOF_Dist_10_10_time,IsolationForest_Dist_10_10,IsolationForest_Dist_10_10_time,Centroid_Dist_10_10,Centroid_Dist_10_10_time,AvgLinkage_Dist_10_10,AvgLinkage_Dist_10_10_time,VisibilityIndex,VisibilityIndex_time,MPix,MPix_time,GridOverlap,GridOverlap_time,KDEOverlap,KDEOverlap_time,NNDistance,NNDistance_time,PBBOverlap,PBBOverlap_time,DistanceConsistency,DistanceConsistency_time,CoveredVals,CoveredValsDiffClasses,CoveredPixelsDiffClasses,CoveredValuesDiffJSON,Shape,ClusterCorrelation
figure_category_based_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.7140151234813574,0.5654687881469727,0.6636927514887663,0.5695090293884277,0.7236010092207141,1.1146585941314695,0.790058262704047,0.5900173187255859,0.7892875011418242,0.7159886360168457,0.4741806239297148,0.5505058765411377,0.4540610563178471,0.7303285598754883,0.4326384690335932,1.0350468158721924,0.5600311698796103,0.6229383945465088,0.5368375356641188,0.6329197883605957,0.3549533685100898,0.5895371437072754,0.345068814876448,0.5823664665222168,0.3085638479749591,0.9806039333343506,0.4337453240919949,0.8468191623687744,0.4067427452892226,0.6006202697753906,0.919,0.4200086593627929,2678,0.3882224559783935,0.0,0.3014028072357178,0.0303483365105338,0.1076185703277587,3.971050423316664,0.0094711780548095,-,15.0,0.131,0.0054495334625244,1000,26,8937,"[{""category"": ""group_0"", ""number"": 25}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.4959114566051479,0.6021814346313477,0.4046641669537162,0.7479486465454102,0.5571702977085706,1.1258325576782229,0.573949710521894,0.7825179100036621,0.5858163831653725,0.8121218681335449,0.2733054266869043,0.6985149383544922,0.2385154151236392,0.8661336898803711,0.213253419772633,1.1552753448486328,0.3189313153946896,0.8352530002593994,0.2929497217749129,0.7754669189453125,0.1886318632302109,0.8162236213684082,0.1690897991101467,0.6035690307617188,0.1318612389496113,1.3049240112304688,0.2208173449614471,0.7285194396972656,0.1953090451930051,0.8531670570373535,0.523,0.4695906639099121,20803,0.4315285682678222,0.0,0.3217625617980957,0.0303483365105338,0.092104434967041,3.971050423316664,0.0084209442138671,-,15.0,0.131,0.0055973529815673,704,86,107609,"[{""category"": ""group_0"", ""number"": 86}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize110_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,110,0.4292536595940982,0.6060769557952881,0.3217170522196136,1.0123579502105713,0.5193091779024912,1.309091567993164,0.4974299441981884,0.8795647621154785,0.5111270254010953,0.8894271850585938,0.2315854806963909,0.843329906463623,0.1959713910829232,0.8576819896697998,0.1766196675050305,1.2882452011108398,0.2670181463013238,1.0445587635040283,0.2478246597860449,0.8774688243865967,0.1585666808751356,0.9074149131774902,0.1408996467787698,1.010427951812744,0.1064041228581701,1.5281541347503662,0.1824886014812062,0.7437999248504639,0.1635654362385088,1.0765032768249512,0.369,0.3575572967529297,33809,0.5882983207702637,0.0,0.5712642669677734,0.0303483365105338,0.1037619113922119,3.971050423316664,0.0090291500091552,-,15.0,0.131,0.0051336288452148,783,145,220719,"[{""category"": ""group_0"", ""number"": 144}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize160_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,160,0.3928673434752848,0.4942536354064941,0.28734827069435,1.0967764854431152,0.4844216665273982,1.492849588394165,0.4585262939738436,1.1060333251953125,0.4702973776824102,0.8734109401702881,0.2132668054946221,0.9076647758483888,0.1808257236027083,1.1653144359588623,0.1602728306708438,1.3780148029327393,0.2472242367341549,0.8765521049499512,0.2311474068155791,1.126558542251587,0.146358539998856,1.0138986110687256,0.1319213219866551,0.8828613758087158,0.0960208559472877,1.449944257736206,0.1692356151316243,0.9641106128692628,0.1532291571823517,0.9673264026641846,0.284,0.5876054763793945,42542,0.3658568859100342,0.0,0.6588060855865479,0.0303483365105338,0.1002283096313476,3.971050423316664,0.0090627670288085,-,15.0,0.131,0.0052363872528076,827,155,327482,"[{""category"": ""group_0"", ""number"": 154}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.8122637360733779,0.5493566989898682,0.7524253698782535,0.766197919845581,0.6225561612994521,1.532233953475952,0.8458249399753205,0.7377762794494629,0.8161275998826893,0.7945761680603027,0.5173634094935441,0.7462637424468994,0.4944270380678326,0.8378691673278809,0.3781184624041827,1.3715510368347168,0.5902862680214032,0.7656855583190918,0.5514832885588048,0.5806403160095215,0.3795603109586428,1.0165753364562988,0.3681816315019718,0.7388210296630859,0.2715128552558964,1.303546905517578,0.4533278944479401,0.7686159610748291,0.4164437731958068,0.9564237594604492,0.919,0.4497604370117187,2678,0.7049665451049805,0.0,0.3613820075988769,0.0303483365105338,0.1000957489013671,3.971050423316664,0.0092954635620117,-,15.0,0.131,0.0049138069152832,1000,26,8940,"[{""category"": ""group_0"", ""number"": 25}, {""category"": ""group_4"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.6484096147888175,1.1599888801574707,0.6082926843870698,0.9815402030944824,0.4089315673948845,1.2942893505096436,0.7157620103262221,0.604236364364624,0.6770261256987877,1.247067928314209,0.3235652809211463,0.8997182846069336,0.30967038052577,0.889904260635376,0.1768673231791451,1.1220269203186035,0.3733923929847057,0.8753859996795654,0.3223881056085704,1.124678373336792,0.2155684438277773,1.0567634105682373,0.2077043928990615,0.62286376953125,0.1128347960758905,1.510366439819336,0.2525773569705397,0.7261092662811279,0.211566109961701,1.1620330810546875,0.523,0.500694751739502,20803,0.4278287887573242,0.0,0.6829586029052734,0.0303483365105338,0.0994603633880615,3.971050423316664,0.0090730190277099,-,15.0,0.131,0.0052392482757568,708,85,107777,"[{""category"": ""group_0"", ""number"": 85}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize110_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,110,0.6065967112870718,0.7865695953369141,0.5893754151740178,1.0227603912353516,0.3456940496030373,1.431954860687256,0.684695569664975,0.9724502563476562,0.6423070886029901,0.8279359340667725,0.2927538394487503,1.0239596366882324,0.2934373202746259,0.984459400177002,0.1399043830274855,1.4268977642059326,0.334888754543185,1.165325403213501,0.2877995678724701,1.071662187576294,0.1929333760541658,0.7397737503051758,0.1953485861184528,1.1406989097595217,0.0876981700586103,1.5737864971160889,0.2216494132235419,1.0845730304718018,0.1854464218426443,0.7375481128692627,0.369,0.9956483840942384,33809,0.4624853134155273,0.0,0.4520142078399658,0.0303483365105338,0.0892918109893798,3.971050423316664,0.0089287757873535,-,15.0,0.131,0.0045328140258789,787,143,220932,"[{""category"": ""group_0"", ""number"": 143}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_ascending_markersize160_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,160,0.5777047611438025,0.4796211719512939,0.5761617183281778,1.2516357898712158,0.297017183670642,1.6314990520477295,0.6623244560588897,0.8553042411804199,0.6175546918541261,1.095766544342041,0.2800204625186762,1.133009672164917,0.2922394022376737,1.1505210399627686,0.1198459650673053,1.2004010677337646,0.321919977361579,1.2401788234710691,0.2774993453509038,1.1868484020233154,0.1847968655873252,1.1571011543273926,0.1957682614934975,1.129511833190918,0.0750678651098971,1.2142720222473145,0.2126352062956521,1.2449822425842283,0.1789570032096403,1.2216596603393557,0.284,0.884765625,42542,0.6125383377075195,0.0,0.538344144821167,0.0303483365105338,0.093409776687622,3.971050423316664,0.0081677436828613,-,15.0,0.131,0.005059003829956,831,152,327726,"[{""category"": ""group_0"", ""number"": 152}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_descending_markersize10_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,10,0.6200685116636957,0.6900451183319092,0.5452713555775122,0.698523998260498,0.7529794035746566,1.392329454421997,0.5631716177060822,0.7361693382263184,0.5876205370710188,1.0334115028381348,0.4189974799156668,0.6525776386260986,0.3846627946466702,1.1624784469604492,0.447939265479237,1.1210060119628906,0.4243813367747951,1.0530869960784912,0.4235225247508348,0.793006420135498,0.3163982855857645,1.007141351699829,0.2971406305405802,0.7503175735473633,0.3187928272343807,1.54557204246521,0.3404736416886312,0.7254054546356201,0.3310687672365052,0.683530330657959,0.919,0.8639473915100098,2678,0.5269808769226074,0.0,0.623262882232666,0.0303483365105338,0.0883164405822753,3.971050423316664,0.008791446685791,-,15.0,0.131,0.0052120685577392,1000,23,8952,"[{""category"": ""group_2"", ""number"": 1}, {""category"": ""group_4"", ""number"": 22}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_descending_markersize60_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,60,0.33712714253368,0.7804610729217529,0.2402680010865699,1.1103692054748535,0.707385667300741,1.5351591110229492,0.2747998613316676,0.8479955196380615,0.3153398454572848,1.1966447830200195,0.2016852074432443,0.7506694793701172,0.1586909326638252,0.8754286766052246,0.2418607860654249,1.6766088008880615,0.1849235611138625,0.7594482898712158,0.1934689049077697,1.1820154190063477,0.1438806745851785,0.8576674461364746,0.1184680356913088,1.1368863582611084,0.1458669237465,1.1682162284851074,0.139348206186913,1.2957134246826172,0.1395401406530183,0.8462989330291748,0.523,0.5684249401092529,20803,1.0395143032073977,0.0,0.6473870277404785,0.0303483365105338,0.0929727554321289,3.971050423316664,0.0087361335754394,-,15.0,0.131,0.0057175159454345,706,51,107735,"[{""category"": ""group_2"", ""number"": 5}, {""category"": ""group_0"", ""number"": 1}, {""category"": ""group_3"", ""number"": 1}, {""category"": ""group_4"", ""number"": 44}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_descending_markersize110_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,110,0.2657527039327976,0.7379560470581055,0.1675443152057368,0.7042386531829834,0.7871202853016324,1.1475727558135986,0.2046529874373597,0.7185707092285156,0.2417358516255525,0.7033901214599609,0.1588741031080932,0.6541931629180908,0.1160858066724792,0.7324738502502441,0.2146620384860803,1.1193735599517822,0.1379104015490427,0.7315213680267334,0.1493147924131667,0.7490193843841553,0.1133056239420078,0.6745727062225342,0.0888094347460385,0.7846856117248535,0.1242773705123742,1.1676092147827148,0.1039949743094315,0.7479665279388428,0.108017333574748,0.7758488655090332,0.369,0.4004199504852295,33809,0.2801456451416015,0.0,0.3385565280914306,0.0303483365105338,0.1078615188598632,3.971050423316664,0.0095846652984619,-,15.0,0.131,0.0054659843444824,785,51,220872,"[{""category"": ""group_2"", ""number"": 5}, {""category"": ""group_0"", ""number"": 1}, {""category"": ""group_4"", ""number"": 44}, {""category"": ""group_3"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_descending_markersize160_clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1.png,clusternumber5_datanumber200_testnumbercategorymedium_repeatnumber1,1000,5,160,0.2273926655389885,0.6057806015014648,0.1357771678698032,0.7775967121124268,0.8687045961007483,1.2376477718353271,0.168821421709879,0.8332610130310059,0.2020670528366077,0.708864688873291,0.1380189410472276,0.9393875598907472,0.0973448915765536,0.8008778095245361,0.2074140904875665,1.1210200786590576,0.1157505230514754,0.8020696640014648,0.1280241338369772,0.6907458305358887,0.0990777301106677,0.867786169052124,0.0758696737042943,0.8818116188049316,0.1177661114736677,1.2839012145996094,0.0880659945002985,0.9165568351745604,0.0936925937312388,0.8379619121551514,0.284,0.4987952709197998,42542,0.3246371746063232,0.0,0.4381954669952392,0.0303483365105338,0.1082954406738281,3.971050423316664,0.0099296569824218,-,15.0,0.131,0.0054051876068115,828,52,327705,"[{""category"": ""group_2"", ""number"": 5}, {""category"": ""group_0"", ""number"": 2}, {""category"": ""group_4"", ""number"": 44}, {""category"": ""group_3"", ""number"": 1}]","['lip_cluster','cluster']","['intersecting', 'separated']"
figure_category_based_markersize10_clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2.png,clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2,2500,5,10,0.4631039859162661,0.8815381526947021,0.2840498038881549,0.6254806518554688,0.492862899498249,1.2422935962677002,0.3881805608704203,0.8338475227355957,0.408825504948605,0.7639336585998535,0.2681163033349284,0.7702252864837646,0.1970103652791746,0.8009219169616699,0.2192965202066167,1.2092690467834473,0.2509977336265695,0.8151412010192871,0.2416321904505445,0.6631979942321777,0.1886754303500065,0.8226363658905029,0.1508013415988885,0.8223373889923096,0.1410216464714953,1.264667510986328,0.1854572344031964,0.8592870235443115,0.1714968312453348,0.7280075550079346,0.5252,0.5814495086669922,9629,0.3556954860687256,0.0136,0.5395298004150391,0.029144312322239,0.3330261707305908,1.8006715540933484,0.0229384899139404,-,15.0,0.0888,0.013129711151123,2500,169,58865,"[{""category"": ""group_4"", ""number"": 9}, {""category"": ""group_0"", ""number"": 156}, {""category"": ""group_2"", ""number"": 2}, {""category"": ""group_1"", ""number"": 1}, {""category"": ""group_3"", ""number"": 1}]","['cluster','lip_cluster']","['intersecting', 'separated']"
figure_category_based_markersize60_clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2.png,clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2,2500,5,60,0.2875615621538807,0.8357954025268555,0.1181776067682721,0.8453052043914795,0.3384139874086738,1.4626493453979492,0.2167841513134394,0.879183292388916,0.228032563721565,1.0576646327972412,0.1711312555961589,0.8826687335968018,0.0957807982338795,0.885383129119873,0.1344673283629309,1.3357083797454834,0.1459207383912655,1.0566351413726809,0.1445939654706689,1.0814578533172607,0.1218112912755569,0.9158482551574708,0.0805206657645589,0.9438464641571044,0.0839028883547787,1.560335397720337,0.1099724362875879,0.9559831619262696,0.1058593432410929,0.9049859046936036,0.15,0.430002212524414,27549,0.6615848541259766,0.0136,0.3770196437835693,0.029144312322239,0.3069944381713867,1.8006715540933484,0.0205416679382324,-,15.0,0.0888,0.0133407115936279,2363,262,340681,"[{""category"": ""group_4"", ""number"": 10}, {""category"": ""group_0"", ""number"": 252}]","['cluster','lip_cluster']","['intersecting', 'separated']"
figure_category_based_markersize110_clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2.png,clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2,2500,5,110,0.2544426869465398,0.865323543548584,0.0977203999794321,1.053873062133789,0.3068147080556576,1.6716933250427246,0.1869500711219821,0.8809652328491211,0.1951646663783512,1.2504825592041016,0.1581009587486921,1.0679681301116943,0.0828023859872494,1.057938575744629,0.1197501762115107,1.5427687168121338,0.1314796822317909,1.3077921867370603,0.13082570448786,1.0943350791931152,0.1146790764244278,1.0787124633789062,0.0718359038681463,1.117286205291748,0.0743929130558355,1.5935046672821045,0.1013946427751777,1.1197006702423096,0.0983899729665254,1.1360459327697754,0.0912,0.4667451381683349,34898,0.7688157558441162,0.0136,0.3890209197998047,0.029144312322239,0.304011583328247,1.8006715540933484,0.0221951007843017,-,15.0,0.0888,0.0113890171051025,2401,289,623271,"[{""category"": ""group_4"", ""number"": 15}, {""category"": ""group_0"", ""number"": 274}]","['cluster','lip_cluster']","['intersecting', 'separated']"
figure_category_based_markersize160_clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2.png,clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2,2500,5,160,0.2330597497393822,0.7949438095092773,0.0871489810367347,1.497929334640503,0.2888361528844442,1.458808422088623,0.1689957644362772,1.2918102741241455,0.1759693082152023,1.5312702655792236,0.1506959445099007,1.063952922821045,0.0755855525024472,1.4908077716827393,0.1121028243186538,1.673861026763916,0.1231086357393969,1.0309765338897705,0.1229146843337753,1.266462802886963,0.1113460252443194,1.3033607006072998,0.0667312641876826,1.331580400466919,0.0695478329095382,2.01566743850708,0.0968194243019336,1.096836805343628,0.0944408375740359,1.3378863334655762,0.072,0.8446617126464844,39226,0.5532228946685791,0.0136,0.459409236907959,0.029144312322239,0.3093972206115722,1.8006715540933484,0.019960880279541,-,15.0,0.0888,0.0137038230895996,2421,321,886420,"[{""category"": ""group_4"", ""number"": 38}, {""category"": ""group_0"", ""number"": 283}]","['cluster','lip_cluster']","['intersecting', 'separated']"
figure_ascending_markersize10_clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2.png,clusternumber5_datanumber500_testnumbercategorymedium_repeatnumber2,2500,5,10,0.6508039843457738,0.9361522197723388,0.6368205010273799,0.6851155757904053,0.4272087815307014,1.3723700046539309,0.6667234854789872,0.9482100009918212,0.5860309346740291,0.958704710006714,0.3386191206871244,0.9763329029083252,0.3519217091645711,0.6568858623504639,0.2050378552204816,1.3802158832550049,0.3655276911158316,0.939324140548706,0.3081469063491198,1.222219944000244,0.2288444703960206,0.6726424694061279,0.2431444810598034,0.975644588470459,0.1348886810578757,1.4249775409698486,0.2517832853784878,0.6823513507843018,0.2090293921033837,0.99275803565979,0.5252,0.5395166873931885,9629,0.8297789096832275,0.0136,0.4726788997650146,0.029144312322239,0.3040125370025635,1.8006715540933484,0.0224945545196533,-,15.0,0.0888,0.0125138759613037,2500,171,58862,"[{""category"": ""group_2"", ""number"": 89}, {""category"": ""group_4"", ""number"": 3}, {""category"": ""group_0"", ""number"": 77}, {""category"": ""group_3"", ""number"": 1}, {""category"": ""group_1"", ""number"": 1}]","['cluster','lip_cluster']","['intersecting', 'separated']"
